UNITID,ARANK,XSATOTLT,SATOTLT,XSATOTLM,SATOTLM,XSATOTLW,SATOTLW,XSA09MCT,SA09MCT,XSA09MCM,SA09MCM,XSA09MCW,SA09MCW,XSA10MCT,SA10MCT,XSA10MCM,SA10MCM,XSA10MCW,SA10MCW,XSA11MCT,SA11MCT,XSA11MCM,SA11MCM,XSA11MCW,SA11MCW,XSA12MCT,SA12MCT,XSA12MCM,SA12MCM,XSA12MCW,SA12MCW,XSAMNTHT,SAMNTHT,XSAMNTHM,SAMNTHM,XSAMNTHW,SAMNTHW,XSAOUTLT,SAOUTLT,XSAOUTLM,SAOUTLM,XSAOUTLW,SAOUTLW,XSAAVMNT,SAAVMNT,XSAAVMNM,SAAVMNM,XSAAVMNW,SAAVMNW 
100654,1,"R",52,"R",38,"R",14,"R",40,"R",28,"R",12,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",12,"R",10,"R",2,"R",504,"R",372,"R",132,"R",4461924,"R",3249055,"R",1212869,"R",8853,"R",8734,"R",9188
100654,2,"R",69,"R",43,"R",26,"R",64,"R",40,"R",24,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",5,"R",3,"R",2,"R",636,"R",396,"R",240,"R",4648531,"R",2938675,"R",1709856,"R",7309,"R",7421,"R",7124
100654,3,"R",90,"R",48,"R",42,"R",88,"R",48,"R",40,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",2,"Z",0,"R",2,"R",816,"R",432,"R",384,"R",5027953,"R",2759362,"R",2268591,"R",6162,"R",6387,"R",5908
100654,4,"R",32,"R",9,"R",23,"R",32,"R",9,"R",23,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",288,"R",81,"R",207,"R",1327366,"R",389446,"R",937920,"R",4609,"R",4808,"R",4531
100654,7,"R",243,"R",138,"R",105,"R",224,"R",125,"R",99,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",19,"R",13,"R",6,"R",2244,"R",1281,"R",963,"R",15465774,"R",9336538,"R",6129236,"R",6892,"R",7288,"R",6365
100663,1,"R",211,"R",150,"R",61,"R",87,"R",71,"R",16,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",124,"R",79,"R",45,"R",2271,"R",1587,"R",684,"R",33508108,"R",23682860,"R",9825248,"R",14755,"R",14923,"R",14364
100663,2,"R",263,"R",144,"R",119,"R",148,"R",92,"R",56,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",115,"R",52,"R",63,"R",2712,"R",1452,"R",1260,"R",25730273,"R",13840560,"R",11889713,"R",9488,"R",9532,"R",9436
100663,3,"R",288,"R",134,"R",154,"R",145,"R",78,"R",67,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",143,"R",56,"R",87,"R",3021,"R",1374,"R",1647,"R",24030831,"R",11246606,"R",12784225,"R",7955,"R",8185,"R",7762
100663,4,"R",103,"R",29,"R",74,"R",38,"R",16,"R",22,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",65,"R",13,"R",52,"R",1122,"R",300,"R",822,"R",7601007,"R",2127256,"R",5473751,"R",6775,"R",7091,"R",6659
100663,7,"R",865,"R",457,"R",408,"R",418,"R",257,"R",161,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",447,"R",200,"R",247,"R",9126,"R",4713,"R",4413,"R",90870219,"R",50897282,"R",39972937,"R",9957,"R",10799,"R",9058
100690,4,"R",30,"R",24,"R",6,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",30,"R",24,"R",6,"R",360,"R",288,"R",72,"R",1234786,"R",997031,"R",237755,"R",3430,"R",3462,"R",3302
100690,7,"R",30,"R",24,"R",6,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",30,"R",24,"R",6,"R",360,"R",288,"R",72,"R",1234786,"R",997031,"R",237755,"R",3430,"R",3462,"R",3302
100706,1,"R",61,"R",50,"R",11,"R",42,"R",34,"R",8,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",19,"R",16,"R",3,"R",606,"R",498,"R",108,"R",7877343,"R",6516602,"R",1360741,"R",12999,"R",13086,"R",12599
100706,2,"R",86,"R",58,"R",28,"R",79,"R",53,"R",26,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",7,"R",5,"R",2,"R",795,"R",537,"R",258,"R",7878788,"R",5542983,"R",2335805,"R",9910,"R",10322,"R",9054
100706,3,"R",100,"R",59,"R",41,"R",98,"R",59,"R",39,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",2,"Z",0,"R",2,"R",906,"R",531,"R",375,"R",7406240,"R",4513817,"R",2892423,"R",8175,"R",8501,"R",7713
100706,4,"R",13,"R",1,"R",12,"R",13,"R",1,"R",12,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",117,"R",9,"R",108,"R",728105,"R",57938,"R",670167,"R",6223,"R",6438,"R",6205
100706,5,"R",38,"R",12,"R",26,"R",26,"R",7,"R",19,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",12,"R",5,"R",7,"R",378,"R",123,"R",255,"R",2173115,"R",767602,"R",1405513,"R",5749,"R",6241,"R",5512
100706,7,"R",298,"R",180,"R",118,"R",258,"R",154,"R",104,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",40,"R",26,"R",14,"R",2802,"R",1698,"R",1104,"R",26063591,"R",17398942,"R",8664649,"R",9302,"R",10247,"R",7848
100724,1,"R",59,"R",35,"R",24,"Z",0,"Z",0,"Z",0,"R",26,"R",14,"R",12,"Z",0,"Z",0,"Z",0,"R",33,"R",21,"R",12,"R",656,"R",392,"R",264,"R",5983561,"R",3520511,"R",2463050,"R",9121,"R",8981,"R",9330
100724,2,"R",65,"R",27,"R",38,"Z",0,"Z",0,"Z",0,"R",27,"R",10,"R",17,"Z",0,"Z",0,"Z",0,"R",38,"R",17,"R",21,"R",726,"R",304,"R",422,"R",5174666,"R",2159766,"R",3014900,"R",7128,"R",7104,"R",7144
100724,3,"R",86,"R",40,"R",46,"Z",0,"Z",0,"Z",0,"R",35,"R",17,"R",18,"Z",0,"Z",0,"Z",0,"R",51,"R",23,"R",28,"R",962,"R",446,"R",516,"R",5836843,"R",2759845,"R",3076998,"R",6067,"R",6188,"R",5963
100724,4,"R",49,"R",16,"R",33,"Z",0,"Z",0,"Z",0,"R",14,"R",4,"R",10,"Z",0,"Z",0,"Z",0,"R",35,"R",12,"R",23,"R",560,"R",184,"R",376,"R",2576223,"R",831680,"R",1744543,"R",4600,"R",4520,"R",4640
100724,6,"R",10,"R",4,"R",6,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",10,"R",4,"R",6,"R",120,"R",48,"R",72,"R",412893,"R",175877,"R",237016,"R",3441,"R",3664,"R",3292
100724,7,"R",269,"R",122,"R",147,"Z",0,"Z",0,"Z",0,"R",102,"R",45,"R",57,"Z",0,"Z",0,"Z",0,"R",167,"R",77,"R",90,"R",3024,"R",1374,"R",1650,"R",19984186,"R",9447679,"R",10536507,"R",6609,"R",6876,"R",6386
100751,1,"R",313,"R",237,"R",76,"R",280,"R",212,"R",68,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",33,"R",25,"R",8,"R",2916,"R",2208,"R",708,"R",44921913,"R",35276894,"R",9645019,"R",15405,"R",15977,"R",13623
100751,2,"R",329,"R",191,"R",138,"R",290,"R",175,"R",115,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",39,"R",16,"R",23,"R",3078,"R",1767,"R",1311,"R",31007028,"R",18489757,"R",12517271,"R",10074,"R",10464,"R",9548
100751,3,"R",360,"R",169,"R",191,"R",309,"R",151,"R",158,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",51,"R",18,"R",33,"R",3393,"R",1575,"R",1818,"R",26050721,"R",13108826,"R",12941895,"R",7678,"R",8323,"R",7119
100751,4,"R",272,"R",115,"R",157,"R",238,"R",101,"R",137,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",34,"R",14,"R",20,"R",2550,"R",1077,"R",1473,"R",13533845,"R",5718643,"R",7815202,"R",5307,"R",5310,"R",5306
100751,5,"R",13,"R",11,"R",2,"R",10,"R",8,"R",2,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",3,"R",3,"Z",0,"R",126,"R",108,"R",18,"R",1102048,"R",933048,"R",169000,"R",8746,"R",8639,"R",9389
100751,7,"R",1287,"R",723,"R",564,"R",1127,"R",647,"R",480,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",160,"R",76,"R",84,"R",12063,"R",6735,"R",5328,"R",116615555,"R",73527168,"R",43088387,"R",9667,"R",10917,"R",8087
100760,6,"R",56,"R",29,"R",27,"R",52,"R",28,"R",24,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",4,"R",1,"R",3,"R",516,"R",264,"R",252,"R",3000636,"R",1539308,"R",1461328,"R",5815,"R",5831,"R",5799
100760,7,"R",56,"R",29,"R",27,"R",52,"R",28,"R",24,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",4,"R",1,"R",3,"R",516,"R",264,"R",252,"R",3000636,"R",1539308,"R",1461328,"R",5815,"R",5831,"R",5799
100812,1,"R",20,"R",10,"R",10,"R",16,"R",8,"R",8,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",4,"R",2,"R",2,"R",192,"R",96,"R",96,"R",1786531,"R",895543,"R",890988,"R",9305,"R",9329,"R",9281
100812,2,"R",22,"R",12,"R",10,"R",18,"R",10,"R",8,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",4,"R",2,"R",2,"R",210,"R",114,"R",96,"R",1730176,"R",922024,"R",808152,"R",8239,"R",8088,"R",8418
100812,3,"R",41,"R",17,"R",24,"R",38,"R",16,"R",22,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",3,"R",1,"R",2,"R",378,"R",156,"R",222,"R",2517104,"R",1029208,"R",1487896,"R",6659,"R",6597,"R",6702
100812,4,"R",1,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"R",11,"Z",0,"R",11,"R",65780,"Z",0,"R",65780,"R",5980,"A",,"R",5980
100812,7,"R",84,"R",39,"R",45,"R",72,"R",34,"R",38,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"R",1,"R",11,"R",5,"R",6,"R",791,"R",366,"R",425,"R",6099591,"R",2846775,"R",3252816,"R",7711,"R",7778,"R",7654
100830,1,"R",57,"R",39,"R",18,"R",43,"R",30,"R",13,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",14,"R",9,"R",5,"R",555,"R",378,"R",177,"R",5296147,"R",3684251,"R",1611896,"R",9543,"R",9747,"R",9107
100830,2,"R",60,"R",32,"R",28,"R",46,"R",26,"R",20,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",14,"R",6,"R",8,"R",582,"R",306,"R",276,"R",4263341,"R",2386940,"R",1876401,"R",7325,"R",7800,"R",6799
100830,3,"R",48,"R",27,"R",21,"R",40,"R",24,"R",16,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",8,"R",3,"R",5,"R",456,"R",252,"R",204,"R",2787827,"R",1546627,"R",1241200,"R",6114,"R",6137,"R",6084
100830,4,"R",13,"R",5,"R",8,"R",10,"R",5,"R",5,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",3,"Z",0,"R",3,"R",126,"R",45,"R",81,"R",538500,"R",197110,"R",341390,"R",4274,"R",4380,"R",4215
100830,5,"R",13,"R",6,"R",7,"R",13,"R",6,"R",7,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",117,"R",54,"R",63,"R",599560,"R",249920,"R",349640,"R",5124,"R",4628,"R",5550
100830,6,"R",12,"R",2,"R",10,"R",8,"R",2,"R",6,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",4,"Z",0,"R",4,"R",120,"R",18,"R",102,"R",706340,"R",112170,"R",594170,"R",5886,"R",6232,"R",5825
100830,7,"R",203,"R",111,"R",92,"R",160,"R",93,"R",67,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",43,"R",18,"R",25,"R",1956,"R",1053,"R",903,"R",14191715,"R",8177018,"R",6014697,"R",7255,"R",7765,"R",6661
100858,1,"R",438,"R",351,"R",87,"R",280,"R",228,"R",52,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",158,"R",123,"R",35,"R",4416,"R",3528,"R",888,"R",54179205,"R",44490246,"R",9688959,"R",12269,"R",12611,"R",10911
100858,2,"R",406,"R",241,"R",165,"R",300,"R",188,"R",112,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",106,"R",53,"R",53,"R",3972,"R",2328,"R",1644,"R",34753134,"R",21036143,"R",13716991,"R",8750,"R",9036,"R",8344
100858,3,"R",236,"R",111,"R",125,"R",175,"R",87,"R",88,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",61,"R",24,"R",37,"R",2307,"R",1071,"R",1236,"R",17804190,"R",8801700,"R",9002490,"R",7717,"R",8218,"R",7284
100858,4,"R",56,"R",31,"R",25,"R",47,"R",29,"R",18,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",9,"R",2,"R",7,"R",531,"R",285,"R",246,"R",2559788,"R",1469610,"R",1090178,"R",4821,"R",5157,"R",4432
100858,5,"R",72,"R",32,"R",40,"R",65,"R",29,"R",36,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",7,"R",3,"R",4,"R",669,"R",297,"R",372,"R",3596283,"R",1626590,"R",1969693,"R",5376,"R",5477,"R",5295
100858,6,"R",1,"R",1,"Z",0,"R",1,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",9,"R",9,"Z",0,"R",42970,"R",42970,"Z",0,"R",4774,"R",4774,"A",
100858,7,"R",1209,"R",767,"R",442,"R",868,"R",562,"R",306,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",341,"R",205,"R",136,"R",11904,"R",7518,"R",4386,"R",112935570,"R",77467259,"R",35468311,"R",9487,"R",10304,"R",8087
100937,1,"R",33,"R",25,"R",8,"R",33,"R",25,"R",8,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",297,"R",225,"R",72,"R",2592293,"R",1946005,"R",646288,"R",8728,"R",8649,"R",8976
100937,2,"R",18,"R",10,"R",8,"R",18,"R",10,"R",8,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",162,"R",90,"R",72,"R",1201089,"R",643438,"R",557651,"R",7414,"R",7149,"R",7745
100937,3,"R",24,"R",12,"R",12,"R",24,"R",12,"R",12,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",216,"R",108,"R",108,"R",1428250,"R",695690,"R",732560,"R",6612,"R",6442,"R",6783
100937,4,"R",4,"R",3,"R",1,"R",4,"R",3,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",36,"R",27,"R",9,"R",155510,"R",119460,"R",36050,"R",4320,"R",4424,"R",4006
100937,5,"R",3,"R",1,"R",2,"R",3,"R",1,"R",2,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",27,"R",9,"R",18,"R",121700,"R",39140,"R",82560,"R",4507,"R",4349,"R",4587
100937,7,"R",82,"R",51,"R",31,"R",82,"R",51,"R",31,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",738,"R",459,"R",279,"R",5498842,"R",3443733,"R",2055109,"R",7451,"R",7503,"R",7366
101028,6,"R",37,"R",13,"R",24,"R",37,"R",13,"R",24,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",333,"R",117,"R",216,"R",1957223,"R",668727,"R",1288496,"R",5878,"R",5716,"R",5965
101028,7,"R",37,"R",13,"R",24,"R",37,"R",13,"R",24,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",333,"R",117,"R",216,"R",1957223,"R",668727,"R",1288496,"R",5878,"R",5716,"R",5965
101073,1,"R",1,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",10,"Z",0,"R",10,"R",70000,"Z",0,"R",70000,"R",7000,"A",,"R",7000
101073,2,"R",6,"R",3,"R",3,"Z",0,"Z",0,"Z",0,"R",6,"R",3,"R",3,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",60,"R",30,"R",30,"R",362000,"R",186000,"R",176000,"R",6033,"R",6200,"R",5867
101073,3,"R",13,"R",6,"R",7,"Z",0,"Z",0,"Z",0,"R",13,"R",6,"R",7,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",130,"R",60,"R",70,"R",738584,"R",328000,"R",410584,"R",5681,"R",5467,"R",5865
101073,4,"R",1,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",10,"Z",0,"R",10,"R",50000,"Z",0,"R",50000,"R",5000,"A",,"R",5000
101073,7,"R",21,"R",9,"R",12,"Z",0,"Z",0,"Z",0,"R",21,"R",9,"R",12,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",210,"R",90,"R",120,"R",1220584,"R",514000,"R",706584,"R",5812,"R",5711,"R",5888
101116,3,"R",3,"Z",0,"R",3,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",3,"Z",0,"R",3,"R",36,"Z",0,"R",36,"R",180598,"Z",0,"R",180598,"R",5017,"A",,"R",5017
101116,4,"R",7,"R",2,"R",5,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",7,"R",2,"R",5,"R",84,"R",24,"R",60,"R",361384,"R",99821,"R",261563,"R",4302,"R",4159,"R",4359
101116,7,"R",10,"R",2,"R",8,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",10,"R",2,"R",8,"R",120,"R",24,"R",96,"R",541982,"R",99821,"R",442161,"R",4517,"R",4159,"R",4606
101143,6,"R",58,"R",39,"R",19,"R",57,"R",38,"R",19,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"R",1,"Z",0,"R",525,"R",354,"R",171,"R",3312082,"R",2277717,"R",1034365,"R",6309,"R",6434,"R",6049
101143,7,"R",58,"R",39,"R",19,"R",57,"R",38,"R",19,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"R",1,"Z",0,"R",525,"R",354,"R",171,"R",3312082,"R",2277717,"R",1034365,"R",6309,"R",6434,"R",6049
101161,6,"R",78,"R",27,"R",51,"R",64,"R",22,"R",42,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",14,"R",5,"R",9,"R",744,"R",258,"R",486,"R",4552265,"R",1682581,"R",2869684,"R",6119,"R",6522,"R",5905
101161,7,"R",78,"R",27,"R",51,"R",64,"R",22,"R",42,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",14,"R",5,"R",9,"R",744,"R",258,"R",486,"R",4552265,"R",1682581,"R",2869684,"R",6119,"R",6522,"R",5905
101189,1,"R",41,"R",29,"R",12,"R",22,"R",14,"R",8,"R",8,"R",7,"R",1,"Z",0,"Z",0,"Z",0,"R",11,"R",8,"R",3,"R",410,"R",292,"R",118,"R",3411223,"R",2479326,"R",931897,"R",8320,"R",8491,"R",7897
101189,2,"R",19,"R",13,"R",6,"R",6,"R",4,"R",2,"R",8,"R",6,"R",2,"Z",0,"Z",0,"Z",0,"R",5,"R",3,"R",2,"R",194,"R",132,"R",62,"R",1642858,"R",1199686,"R",443172,"R",8468,"R",9089,"R",7148
101189,3,"R",37,"R",22,"R",15,"R",17,"R",10,"R",7,"R",2,"Z",0,"R",2,"Z",0,"Z",0,"Z",0,"R",18,"R",12,"R",6,"R",389,"R",234,"R",155,"R",1953658,"R",1234257,"R",719401,"R",5022,"R",5275,"R",4641
101189,4,"R",4,"Z",0,"R",4,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",2,"Z",0,"R",2,"R",2,"Z",0,"R",2,"R",46,"Z",0,"R",46,"R",163782,"Z",0,"R",163782,"R",3560,"A",,"R",3560
101189,5,"R",9,"R",6,"R",3,"R",4,"R",2,"R",2,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",5,"R",4,"R",1,"R",96,"R",66,"R",30,"R",218663,"R",141331,"R",77332,"R",2278,"R",2141,"R",2578
101189,6,"R",2,"Z",0,"R",2,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"R",1,"R",22,"Z",0,"R",22,"R",113472,"Z",0,"R",113472,"R",5158,"A",,"R",5158
101189,7,"R",112,"R",70,"R",42,"R",49,"R",30,"R",19,"R",19,"R",13,"R",6,"R",2,"Z",0,"R",2,"R",42,"R",27,"R",15,"R",1157,"R",724,"R",433,"R",7503656,"R",5054600,"R",2449056,"R",6485,"R",6981,"R",5656
101240,6,"R",150,"R",60,"R",90,"R",150,"R",60,"R",90,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1350,"R",540,"R",810,"R",8349843,"R",3487230,"R",4862613,"R",6185,"R",6458,"R",6003
101240,7,"R",150,"R",60,"R",90,"R",150,"R",60,"R",90,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1350,"R",540,"R",810,"R",8349843,"R",3487230,"R",4862613,"R",6185,"R",6458,"R",6003
101286,6,"R",131,"R",47,"R",84,"R",131,"R",47,"R",84,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1179,"R",423,"R",756,"R",6460030,"R",2329280,"R",4130750,"R",5479,"R",5507,"R",5464
101286,7,"R",131,"R",47,"R",84,"R",131,"R",47,"R",84,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1179,"R",423,"R",756,"R",6460030,"R",2329280,"R",4130750,"R",5479,"R",5507,"R",5464
101295,6,"R",128,"R",44,"R",84,"R",127,"R",44,"R",83,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"R",1,"R",1155,"R",396,"R",759,"R",6950948,"R",2455050,"R",4495898,"R",6018,"R",6200,"R",5923
101295,7,"R",128,"R",44,"R",84,"R",127,"R",44,"R",83,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"R",1,"R",1155,"R",396,"R",759,"R",6950948,"R",2455050,"R",4495898,"R",6018,"R",6200,"R",5923
101301,6,"R",57,"R",14,"R",43,"R",56,"R",14,"R",42,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"R",1,"R",516,"R",126,"R",390,"R",2649248,"R",651242,"R",1998006,"R",5134,"R",5169,"R",5123
101301,7,"R",57,"R",14,"R",43,"R",56,"R",14,"R",42,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"R",1,"R",516,"R",126,"R",390,"R",2649248,"R",651242,"R",1998006,"R",5134,"R",5169,"R",5123
101365,2,"R",7,"R",2,"R",5,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",7,"R",2,"R",5,"R",84,"R",24,"R",60,"R",462589,"R",132993,"R",329596,"R",5507,"R",5541,"R",5493
101365,3,"R",1,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"R",1,"Z",0,"R",12,"R",12,"Z",0,"R",47685,"R",47685,"Z",0,"R",3974,"R",3974,"A",
101365,4,"R",1,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"R",1,"R",12,"Z",0,"R",12,"R",36719,"Z",0,"R",36719,"R",3060,"A",,"R",3060
101365,7,"R",9,"R",3,"R",6,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",9,"R",3,"R",6,"R",108,"R",36,"R",72,"R",546993,"R",180678,"R",366315,"R",5065,"R",5019,"R",5088
101435,1,"R",8,"R",4,"R",4,"R",8,"R",4,"R",4,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",72,"R",36,"R",36,"R",526847,"R",256991,"R",269856,"R",7317,"R",7139,"R",7496
101435,2,"R",9,"R",8,"R",1,"R",9,"R",8,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",81,"R",72,"R",9,"R",508656,"R",452891,"R",55765,"R",6280,"R",6290,"R",6196
101435,3,"R",20,"R",7,"R",13,"R",20,"R",7,"R",13,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",180,"R",63,"R",117,"R",983237,"R",303514,"R",679723,"R",5462,"R",4818,"R",5810
101435,4,"R",3,"R",2,"R",1,"R",3,"R",2,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",27,"R",18,"R",9,"R",100000,"R",70000,"R",30000,"R",3704,"R",3889,"R",3333
101435,6,"R",1,"R",1,"Z",0,"R",1,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",9,"R",9,"Z",0,"R",11200,"R",11200,"Z",0,"R",1244,"R",1244,"A",
101435,7,"R",41,"R",22,"R",19,"R",41,"R",22,"R",19,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",369,"R",198,"R",171,"R",2129940,"R",1094596,"R",1035344,"R",5772,"R",5528,"R",6055
