UNITID,XF1A01,F1A01,XF1A31,F1A31,XF1A04,F1A04,XF1A05,F1A05,XF1A06,F1A06,XF1A07,F1A07,XF1A08,F1A08,XF1A09,F1A09,XF1A10,F1A10,XF1A11,F1A11,XF1A12,F1A12,XF1A13,F1A13,XF1A14,F1A14,XF1A15,F1A15,XF1A16,F1A16,XF1A17,F1A17,XF1A18,F1A18,XF1A214,F1A214,XF1A224,F1A224,XF1A234,F1A234,XF1A324,F1A324,XF1A274,F1A274,XF1A27T4,F1A27T4,XF1A284,F1A284,XF1A334,F1A334,XF1A344,F1A344,XF1B01,F1B01,XF1B02,F1B02,XF1B03,F1B03,XF1B04,F1B04,XF1B04A,F1B04A,XF1B04B,F1B04B,XF1B05,F1B05,XF1B06,F1B06,XF1B26,F1B26,XF1B07,F1B07,XF1B08,F1B08,XF1B09,F1B09,XF1B10,F1B10,XF1B11,F1B11,XF1B12,F1B12,XF1B13,F1B13,XF1B14,F1B14,XF1B15,F1B15,XF1B16,F1B16,XF1B17,F1B17,XF1B18,F1B18,XF1B19,F1B19,XF1B27,F1B27,XF1B20,F1B20,XF1B21,F1B21,XF1B22,F1B22,XF1B23,F1B23,XF1B24,F1B24,XF1B25,F1B25,XF1C011,F1C011,XF1C012,F1C012,XF1C013,F1C013,XF1C014,F1C014,XF1C015,F1C015,XF1C016,F1C016,XF1C017,F1C017,XF1C021,F1C021,XF1C022,F1C022,XF1C023,F1C023,XF1C024,F1C024,XF1C025,F1C025,XF1C026,F1C026,XF1C027,F1C027,XF1C031,F1C031,XF1C032,F1C032,XF1C033,F1C033,XF1C034,F1C034,XF1C035,F1C035,XF1C036,F1C036,XF1C037,F1C037,XF1C051,F1C051,XF1C052,F1C052,XF1C053,F1C053,XF1C054,F1C054,XF1C055,F1C055,XF1C056,F1C056,XF1C057,F1C057,XF1C061,F1C061,XF1C062,F1C062,XF1C063,F1C063,XF1C064,F1C064,XF1C065,F1C065,XF1C066,F1C066,XF1C067,F1C067,XF1C071,F1C071,XF1C072,F1C072,XF1C073,F1C073,XF1C074,F1C074,XF1C075,F1C075,XF1C076,F1C076,XF1C077,F1C077,XF1C081,F1C081,XF1C082,F1C082,XF1C083,F1C083,XF1C084,F1C084,XF1C085,F1C085,XF1C086,F1C086,XF1C087,F1C087,XF1C101,F1C101,XF1C105,F1C105,XF1C111,F1C111,XF1C112,F1C112,XF1C113,F1C113,XF1C114,F1C114,XF1C115,F1C115,XF1C116,F1C116,XF1C117,F1C117,XF1C121,F1C121,XF1C122,F1C122,XF1C123,F1C123,XF1C124,F1C124,XF1C125,F1C125,XF1C126,F1C126,XF1C127,F1C127,XF1C131,F1C131,XF1C132,F1C132,XF1C133,F1C133,XF1C134,F1C134,XF1C135,F1C135,XF1C136,F1C136,XF1C137,F1C137,XF1C141,F1C141,XF1C142,F1C142,XF1C143,F1C143,XF1C144,F1C144,XF1C145,F1C145,XF1C146,F1C146,XF1C147,F1C147,XF1C191,F1C191,XF1C192,F1C192,XF1C193,F1C193,XF1C194,F1C194,XF1C195,F1C195,XF1C196,F1C196,XF1C197,F1C197,XF1D01,F1D01,XF1D02,F1D02,XF1D03,F1D03,XF1D04,F1D04,XF1D05,F1D05,XF1D06,F1D06,XF1E01,F1E01,XF1E02,F1E02,XF1E03,F1E03,XF1E04,F1E04,XF1E05,F1E05,XF1E06,F1E06,XF1E07,F1E07,XF1E08,F1E08,XF1E09,F1E09,XF1E10,F1E10,XF1E11,F1E11,F1FHA,XF1H01,F1H01,XF1H02,F1H02   
161244,"R",1384000,"R",12219000,"R",2780000,"R",14999000,"R",16383000,"R",168000,"R",687000,"R",855000,"R",3548000,"R",1823000,"R",5371000,"R",6226000,"R",8782000,"R",922000,"R",1220000,"R",-767000,"R",10157000,"R",1241000,"R",0,"R",20183000,"R",1608000,"R",0,"R",23032000,"R",10223000,"R",0,"R",0,"R",2724000,"R",749000,"R",366000,"R",14000,"R",0,"R",14000,"R",1813000,"R",0,"R",341000,"R",0,"R",110000,"R",6117000,"R",0,"R",4401000,"R",0,"R",1698000,"R",0,"R",0,"R",23000,"R",187000,"R",731000,"R",7040000,"R",13157000,"R",0,"R",167000,"R",1000,"R",43000,"R",211000,"R",13368000,"R",4561000,"R",2513000,"R",1001000,"R",195000,"R",163000,"R",686000,"R",3000,"R",396000,"R",103000,"R",33000,"R",8000,"R",227000,"R",25000,"R",0,"R",158000,"R",24000,"R",2000,"R",2000,"R",124000,"R",6000,"R",0,"R",1400000,"R",664000,"R",294000,"R",51000,"R",205000,"R",186000,"R",0,"R",2204000,"R",852000,"R",330000,"R",66000,"R",629000,"R",326000,"R",1000,"R",1570000,"R",531000,"R",262000,"R",41000,"R",606000,"R",130000,"R",0,"R",0,"R",338000,"R",156000,"R",0,"R",936000,"R",-1430000,"R",0,"R",1056000,"R",1056000,"R",2093000,"R",241000,"R",96000,"R",214000,"R",1358000,"R",71000,"R",113000,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",13438000,"R",5266000,"R",2174000,"R",577000,"R",5304000,"R",0,"R",117000,"R",13368000,"R",13438000,"R",-70000,"R",10227000,"R",0,"R",10157000,"R",1698000,"R",276000,"R",328000,"R",0,"R",94000,"R",2007000,"R",4403000,"R",3046000,"R",301000,"R",3347000,"R",1056000,1 ,"R",1546000,"R",1695000
161253,"R",111151000,"R",315223000,"R",137012000,"R",452235000,"R",563386000,"R",6557000,"R",14151000,"R",20708000,"R",83999000,"R",12960000,"R",96959000,"R",117667000,"R",261285000,"R",65373000,"R",30471000,"R",88590000,"R",445719000,"R",31098000,"R",0,"R",412607000,"R",87213000,"R",10329000,"R",541247000,"R",195328000,"R",217000,"R",0,"R",85730000,"R",35802000,"R",5479000,"R",7686000,"R",0,"R",7686000,"R",45460000,"R",0,"R",21602000,"R",0,"R",9493000,"R",211252000,"R",0,"R",93849000,"R",0,"R",12280000,"R",0,"R",0,"R",10095000,"R",7773000,"R",1926000,"R",125923000,"R",337175000,"R",5867000,"R",7546000,"R",427000,"R",117000,"R",13957000,"R",351132000,"R",89824000,"R",48894000,"R",19224000,"R",5014000,"R",7301000,"R",8965000,"R",426000,"R",65965000,"R",31339000,"R",10933000,"R",3214000,"R",14460000,"R",5746000,"R",273000,"R",39599000,"R",17779000,"R",7376000,"R",1823000,"R",9206000,"R",3260000,"R",155000,"R",31342000,"R",11872000,"R",5075000,"R",1217000,"R",10888000,"R",2177000,"R",113000,"R",25013000,"R",10383000,"R",4289000,"R",1065000,"R",7237000,"R",1904000,"R",135000,"R",27245000,"R",11870000,"R",5883000,"R",1217000,"R",5995000,"R",2177000,"R",103000,"R",0,"R",8815000,"R",3965000,"R",0,"R",11519000,"R",-24299000,"R",0,"R",11578000,"R",11578000,"R",44676000,"R",10526000,"R",4550000,"R",3151000,"R",23915000,"R",70000,"R",2464000,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",335242000,"R",151478000,"R",61295000,"R",16701000,"R",102099000,"R",0,"R",3669000,"R",351132000,"R",335242000,"R",15890000,"R",429829000,"R",0,"R",445719000,"R",12280000,"R",1535000,"R",2382000,"R",0,"R",4819000,"R",29324000,"R",50340000,"R",36824000,"R",1938000,"R",38762000,"R",11578000,1 ,"R",227960000,"R",247938000
161280,"R",120275000,"R",26436000,"R",18103000,"R",44539000,"R",164814000,"R",1048000,"R",27300000,"R",28348000,"R",7414000,"R",44005000,"R",51419000,"R",79767000,"R",26564000,"R",4738000,"R",3922000,"R",49823000,"R",85047000,"R",1691000,"R",0,"R",5916000,"R",15905000,"R",6323000,"R",29835000,"R",9022000,"R",12524000,"R",0,"R",0,"R",298000,"R",8332000,"R",283000,"R",0,"R",283000,"R",0,"A",,"R",1150000,"A",,"R",4852000,"R",14915000,"R",0,"R",16327000,"R",0,"R",0,"R",0,"R",0,"R",49000,"R",10347000,"R",0,"R",26723000,"R",41638000,"R",0,"R",0,"R",0,"R",0,"R",0,"R",41638000,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",8000,"R",0,"R",0,"R",0,"R",8000,"R",0,"R",0,"R",373000,"R",141000,"R",69000,"R",53000,"R",102000,"R",8000,"R",0,"R",16554000,"R",4782000,"R",2368000,"R",1783000,"R",7124000,"R",279000,"R",218000,"R",899000,"R",369000,"R",183000,"R",138000,"R",188000,"R",21000,"R",0,"R",11124000,"R",4753000,"R",2214000,"R",1772000,"R",2108000,"R",277000,"R",0,"R",0,"R",278000,"R",140000,"R",0,"R",167000,"R",-585000,"R",0,"R",190000,"R",190000,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",6297000,"R",0,"R",0,"R",0,"R",6297000,"R",0,"R",0,"R",35445000,"R",10323000,"R",4974000,"R",3746000,"R",16184000,"R",0,"R",218000,"R",41638000,"R",35445000,"R",6193000,"R",78854000,"R",0,"R",85047000,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,1 ,"R",6677000,"R",7183000
161299,"R",12451643,"R",18647889,"R",30391393,"R",49039282,"R",61490925,"R",151746,"R",3748168,"R",3899914,"R",3273972,"R",0,"R",3273972,"R",7173886,"R",16880238,"R",10153670,"R",11068934,"R",16214197,"R",54317039,"R",1822680,"R",0,"R",44825334,"R",19135053,"R",374809,"R",66157876,"R",47509987,"R",0,"R",0,"R",15956029,"R",616014,"R",0,"R",9909,"R",9909,"R",0,"R",6461364,"R",0,"R",0,"R",0,"R",0,"R",23043316,"R",1061530,"R",8370608,"R",0,"R",1169458,"R",0,"R",0,"R",1408306,"R",2517575,"R",725126,"R",15252603,"R",38295919,"Z",0,"R",1681449,"R",245479,"R",0,"R",1926928,"R",40222847,"R",9680131,"R",5874050,"Z",0,"R",628813,"R",2100346,"R",1076922,"Z",0,"R",563055,"R",186370,"Z",0,"R",36576,"R",277469,"R",62640,"Z",0,"R",684947,"R",133634,"Z",0,"R",44494,"R",430618,"R",76201,"Z",0,"R",1741253,"R",772388,"Z",0,"R",113110,"R",662039,"R",193716,"Z",0,"R",4439821,"R",2012782,"Z",0,"R",288407,"R",1644699,"R",493933,"Z",0,"R",11760921,"R",2695840,"R",5104352,"R",723640,"R",1888618,"R",1239324,"R",109147,"R",0,"R",1634765,"Z",0,"Z",0,"R",2227363,"R",-3862128,"Z",0,"R",2087229,"R",2087229,"R",6466404,"R",304856,"Z",0,"R",420052,"R",5022104,"R",719392,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",37423761,"R",13614685,"R",5104352,"R",2255092,"R",16340485,"R",0,"R",109147,"R",40222847,"R",37423761,"R",2799086,"R",51517953,"R",0,"R",54317039,"R",1169458,"R",116527,"R",0,"R",0,"R",801244,"R",1021260,"R",3108489,"R",977507,"R",43753,"R",1021260,"R",2087229,1 ,"R",14632102,"R",15447666
161341,"R",6982000,"R",20015000,"R",3284000,"R",23299000,"R",30281000,"R",76000,"R",872000,"R",948000,"R",1646000,"R",913000,"R",2559000,"R",3507000,"R",19426000,"R",1545000,"R",443000,"R",5360000,"R",26774000,"R",3935000,"R",0,"R",28217000,"R",1630000,"R",1000,"R",33783000,"R",12657000,"R",0,"R",0,"R",5166000,"R",1979000,"R",651000,"R",68000,"R",0,"R",68000,"R",2345000,"R",0,"R",654000,"R",0,"R",207000,"R",11070000,"R",0,"R",6484000,"R",0,"R",2233000,"R",0,"Z",0,"R",105000,"R",128000,"R",532000,"R",9482000,"R",20552000,"R",0,"R",0,"R",0,"R",11000,"R",11000,"R",20563000,"R",7606000,"R",4236000,"R",1642000,"R",395000,"R",213000,"R",1120000,"R",0,"R",24000,"R",1000,"R",0,"R",0,"R",23000,"R",0,"R",0,"R",1749000,"R",690000,"R",279000,"R",65000,"R",547000,"R",168000,"R",0,"R",2322000,"R",1009000,"R",445000,"R",94000,"R",490000,"R",284000,"R",0,"R",3358000,"R",1360000,"R",594000,"R",127000,"R",656000,"R",551000,"R",70000,"R",2272000,"R",913000,"R",428000,"R",85000,"R",624000,"R",222000,"R",0,"R",0,"R",615000,"R",293000,"R",0,"R",1437000,"R",-2345000,"R",0,"R",1198000,"R",1198000,"R",2584000,"R",370000,"R",154000,"R",84000,"R",1976000,"R",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",21113000,"R",9194000,"R",3835000,"R",850000,"R",7164000,"R",0,"R",70000,"R",20563000,"R",21113000,"R",-550000,"R",27324000,"R",0,"R",26774000,"R",2233000,"R",460000,"R",481000,"Z",0,"R",105000,"R",1159000,"R",4438000,"R",3013000,"R",227000,"R",3240000,"R",1198000,1 ,"R",1065000,"R",1145000
161484,"R",2211485,"R",15514978,"R",316735,"R",15831713,"R",18043198,"R",1051971,"R",1454598,"R",2506569,"R",0,"R",0,"R",0,"R",2506569,"R",14463007,"R",21861,"R",316735,"R",735026,"R",15536629,"R",88750,"R",9055628,"R",15871675,"R",5741264,"R",2797236,"R",33554553,"R",18039575,"R",0,"R",0,"R",409585,"R",779570,"R",101069,"R",1310540,"R",0,"R",1310540,"R",671995,"A",,"R",0,"A",,"R",117504,"R",3390263,"Z",0,"R",7138886,"Z",0,"R",2840968,"R",324500,"R",0,"R",323122,"R",33692,"R",0,"R",10661168,"R",14051431,"R",0,"R",0,"R",0,"R",1927,"R",1927,"R",14053358,"R",5964734,"R",3127313,"R",1252779,"R",376591,"R",486962,"R",721089,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",19204,"Z",0,"Z",0,"R",1212,"R",15670,"R",2322,"R",0,"R",733006,"R",322748,"R",139915,"R",46279,"R",135450,"R",88614,"Z",0,"R",1529905,"R",698350,"R",305757,"R",96592,"R",244253,"R",184953,"Z",0,"R",2268202,"R",1070668,"R",432841,"R",143205,"R",347281,"R",274207,"Z",0,"R",0,"R",421529,"R",207694,"R",0,"R",865156,"R",-1494379,"R",0,"R",124398,"R",124398,"R",1846224,"R",111939,"R",47090,"R",116563,"R",1347438,"R",223194,"Z",0,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",12485673,"R",5752547,"R",2386076,"R",780442,"R",3566608,"R",0,"R",0,"R",14053358,"R",12485673,"R",1567685,"R",13968943,"R",1,"R",15536629,"R",2399836,"R",162705,"R",324500,"R",0,"R",29996,"R",139390,"R",3056427,"R",2932029,"R",0,"R",2932029,"R",124398,1 ,"R",1742798,"R",1991148
161545,"R",15666978,"R",56652979,"R",488344,"R",57141323,"R",72808301,"R",295617,"R",4770555,"R",5066172,"R",11590533,"R",0,"R",11590533,"R",16656705,"R",44920442,"R",1918240,"R",334731,"R",8978183,"R",56151596,"R",1739957,"R",0,"R",69258363,"R",20497182,"R",2648751,"R",94144253,"R",37602088,"R",110814,"R",153613,"R",6804535,"R",1335889,"R",2545252,"R",325867,"R",0,"R",325867,"R",2836390,"A",,"R",381557,"A",,"R",462664,"R",14692154,"R",0,"R",12607538,"R",0,"R",12383627,"R",0,"R",0,"R",63700,"R",91630,"R",0,"R",25146495,"R",39838649,"R",630743,"R",293924,"R",0,"R",0,"R",924667,"R",40763316,"R",21353361,"R",11814781,"R",3691591,"R",1745135,"R",1467050,"R",2335756,"R",299048,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",189330,"R",8189,"R",1710,"R",15473,"R",140596,"R",20710,"R",2652,"R",4128742,"R",1745819,"R",639066,"R",337428,"R",896981,"R",451626,"R",57822,"R",4362635,"R",2189412,"R",750128,"R",356543,"R",528243,"R",477211,"R",61098,"R",4637680,"R",1403572,"R",661080,"R",379021,"R",1621761,"R",507297,"R",64949,"R",0,"R",1440493,"R",746242,"R",0,"R",2080115,"R",-4266850,"R",0,"R",167824,"R",167824,"R",4335569,"R",193295,"R",86712,"R",354331,"R",3166263,"R",474250,"R",60718,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",39175141,"R",18795561,"R",6576529,"R",3187931,"R",10068833,"R",0,"R",546287,"R",40763316,"R",39175141,"R",1588175,"R",54563421,"R",0,"R",56151596,"R",12139068,"R",244559,"R",1508000,"R",0,"R",13198,"R",101129,"R",14005954,"R",13838130,"R",0,"R",13838130,"R",167824,1 ,"R",825515,"R",846166
161554,"R",37757000,"R",164472000,"R",63377000,"R",227849000,"R",265606000,"R",3526000,"R",11114000,"R",14640000,"R",55726000,"R",29266000,"R",84992000,"R",99632000,"R",123841000,"R",16233000,"R",7634000,"R",18266000,"R",165974000,"R",19431000,"R",0,"R",214449000,"R",20535000,"R",2453000,"R",256868000,"R",74412000,"R",79000,"R",0,"R",62569000,"R",12871000,"R",13445000,"R",4378000,"R",0,"R",4378000,"R",16665000,"R",0,"R",5484000,"R",0,"R",5113000,"R",120525000,"R",0,"R",44242000,"R",0,"R",11019000,"R",0,"R",0,"R",1179000,"R",2309000,"R",1240000,"R",59989000,"R",180514000,"R",246000,"R",211000,"R",42000,"R",143000,"R",642000,"R",181156000,"R",66608000,"R",38742000,"R",16480000,"R",2253000,"R",4191000,"R",4604000,"R",338000,"R",11892000,"R",5717000,"R",2335000,"R",301000,"R",2878000,"R",616000,"R",45000,"R",21626000,"R",9807000,"R",4263000,"R",504000,"R",5945000,"R",1031000,"R",76000,"R",24291000,"R",11448000,"R",4879000,"R",1330000,"R",3717000,"R",2718000,"R",199000,"R",15553000,"R",6264000,"R",2670000,"R",943000,"R",3270000,"R",1927000,"R",479000,"R",15018000,"R",6257000,"R",3002000,"R",568000,"R",3944000,"R",1162000,"R",85000,"R",0,"R",3835000,"R",1891000,"R",0,"R",6379000,"R",-12105000,"R",0,"R",6455000,"R",6455000,"R",16913000,"R",2221000,"R",971000,"R",981000,"R",11377000,"R",47000,"R",1316000,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",178356000,"R",84291000,"R",36491000,"R",6880000,"R",48156000,"R",0,"R",2538000,"R",181156000,"R",178356000,"R",2800000,"R",163174000,"R",0,"R",165974000,"R",11019000,"R",1382000,"R",1955000,"R",0,"R",1116000,"R",7580000,"R",23052000,"R",15933000,"R",664000,"R",16597000,"R",6455000,1 ,"R",29223000,"R",31634000
161581,"R",4530685,"R",9713865,"R",347131,"R",10060996,"R",14591681,"R",0,"R",846320,"R",846320,"R",0,"R",0,"R",0,"R",846320,"R",9713865,"R",157102,"R",347171,"R",3527223,"R",13745361,"R",190532,"R",0,"R",16374551,"R",4670976,"R",132763,"R",21368822,"R",11654957,"R",0,"R",0,"R",1077684,"R",484990,"R",162299,"R",6588,"R",0,"R",6588,"R",222516,"A",,"R",5655,"A",,"R",102803,"R",2062535,"Z",0,"R",4616057,"R",0,"R",1147169,"Z",0,"Z",0,"R",35386,"R",45540,"R",0,"R",5844152,"R",7906687,"R",705,"R",22500,"R",9066,"R",13748,"R",46019,"R",7952706,"R",3017565,"R",1251089,"R",531899,"R",342006,"R",497666,"R",394905,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",91701,"Z",0,"Z",0,"R",10393,"R",69307,"R",12001,"Z",0,"R",797918,"R",299775,"R",157971,"R",90435,"R",145315,"R",104422,"Z",0,"R",1163667,"R",427274,"R",195811,"R",131888,"R",256407,"R",152287,"Z",0,"R",1125427,"R",456221,"R",176926,"R",127554,"R",217443,"R",147283,"Z",0,"R",0,"R",300571,"R",163584,"R",0,"R",462039,"R",-926194,"Z",0,"R",872001,"R",872001,"R",881003,"R",144246,"R",76388,"R",99852,"R",445221,"R",115296,"Z",0,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",1,"R",0,"R",0,"R",1,"R",0,"R",0,"R",0,"R",7949283,"R",2879176,"R",1302579,"R",802129,"R",2965399,"R",0,"R",0,"R",7952706,"R",7949283,"R",3423,"R",13741939,"R",-1,"R",13745361,"R",1106259,"R",40910,"R",162299,"R",0,"R",0,"R",25364,"R",1334832,"R",136700,"R",326131,"R",462831,"R",872001,1 ,"R",450619,"R",482271
161688,"R",12502698,"R",26995867,"R",1672267,"R",28668134,"R",41170832,"R",43465,"R",3008639,"R",3052104,"R",131618,"R",320676,"R",452294,"R",3504398,"R",28493051,"R",186824,"R",0,"R",8986559,"R",37666434,"R",1564352,"R",0,"R",45082058,"R",8606245,"R",0,"R",55252655,"R",26584521,"R",0,"R",0,"R",6723770,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1221081,"A",,"R",157194,"A",,"R",263044,"R",8365089,"R",619,"R",7316127,"R",7425000,"R",7659875,"R",1292913,"R",0,"R",2488290,"R",12472,"R",345195,"R",26540491,"R",34905580,"R",0,"R",5547,"Z",0,"R",0,"R",5547,"R",34911127,"R",14339759,"R",8160499,"R",2389096,"R",828393,"R",1519660,"R",1436049,"R",6062,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",33964,"R",32163,"R",1801,"Z",0,"R",0,"Z",0,"Z",0,"R",7163566,"R",3677635,"R",1304299,"R",413832,"R",1047380,"R",717392,"R",3028,"R",3023115,"R",1396494,"R",506789,"R",174642,"R",641163,"R",302749,"R",1278,"R",7518790,"R",3062049,"R",1308731,"R",434353,"R",1957513,"R",752966,"R",3178,"R",0,"R",927563,"R",551233,"R",206118,"R",1524242,"R",-3209156,"Z",0,"R",1789748,"R",1789748,"R",2137137,"R",232614,"R",114593,"R",3870,"R",1786060,"Z",0,"Z",0,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",54813,"R",0,"R",0,"R",0,"R",54813,"R",0,"R",0,"R",36060892,"R",17489017,"R",6176542,"R",2061208,"R",10320579,"R",0,"R",13546,"R",34911127,"R",36060892,"R",-1149765,"R",38816199,"R",0,"R",37666434,"R",6859639,"R",133884,"R",813952,"R",0,"Z",0,"R",3126753,"R",10934228,"R",8034723,"R",1109757,"R",9144480,"R",1789748,1 ,"R",9815253,"R",10367506
161767,"R",35800684,"R",90360137,"R",2377178,"R",92737315,"R",128537999,"R",2766,"R",20288105,"R",20290871,"R",0,"R",28982757,"R",28982757,"R",49273628,"R",92678634,"R",0,"R",0,"R",-13414263,"R",79264371,"R",10864824,"R",0,"R",125080844,"R",24156808,"R",3120105,"R",163222581,"R",72565005,"R",533724,"R",1546015,"R",32536482,"R",8107905,"R",1260363,"R",176662,"R",0,"R",176662,"R",19087184,"A",,"R",0,"A",,"R",494003,"R",61662599,"R",0,"R",27473716,"R",32047700,"R",15848016,"R",0,"R",0,"R",1703690,"R",24593,"R",0,"R",77097715,"R",138760314,"R",9439494,"R",0,"R",0,"R",682367,"R",10121861,"R",148882175,"R",75296430,"R",44674961,"R",10981038,"R",4071349,"R",8137549,"R",7431533,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",16553910,"R",7282009,"R",2391930,"R",707668,"R",4880579,"R",1291724,"Z",0,"R",10703387,"R",5896910,"R",1737097,"R",558443,"R",1491597,"R",1019340,"Z",0,"R",18051015,"R",7498932,"R",3732097,"R",821573,"R",4498777,"R",1499636,"Z",0,"R",0,"R",3063127,"R",1351990,"Z",0,"R",6827116,"R",-11242233,"Z",0,"R",4379308,"R",4379308,"R",20198418,"R",5928626,"R",1221796,"Z",0,"R",13047996,"Z",0,"Z",0,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",2659955,"R",119029,"R",0,"R",0,"R",2540926,"R",0,"R",0,"R",147842423,"R",74463594,"R",21415948,"R",6159033,"R",45803848,"R",0,"R",0,"R",148882175,"R",147842423,"R",1039752,"R",78224619,"R",0,"R",79264371,"R",15848016,"R",209929,"R",1463542,"R",0,"R",514024,"R",119029,"R",18154540,"R",12102528,"R",1672704,"R",13775232,"R",4379308,1 ,"R",5688464,"R",6126772
161864,"R",44614567,"R",58212447,"R",29162,"R",58241609,"R",102856176,"R",388340,"R",6353339,"R",6741679,"R",4456666,"R",0,"R",4456666,"R",11198345,"R",57227694,"Z",0,"Z",0,"R",34430137,"R",91657831,"R",7758065,"R",858509,"R",84831870,"R",34301782,"R",411051,"R",128161277,"R",69948830,"Z",0,"R",0,"R",6857301,"R",3796676,"R",1093154,"R",1547068,"R",1259500,"R",287568,"R",4699841,"A",,"Z",0,"A",,"R",2089077,"R",20083117,"R",0,"R",40480902,"R",740000,"R",13571695,"Z",0,"Z",0,"R",142512,"R",377706,"R",2204721,"R",57517536,"R",77600653,"R",37843,"Z",0,"Z",0,"R",0,"R",37843,"R",77638496,"R",37323841,"R",16349790,"R",7007502,"R",1533009,"R",6774000,"R",5659540,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"Z",0,"R",0,"R",1563154,"R",664548,"R",282079,"R",63259,"R",316242,"R",237026,"R",0,"R",5699215,"R",2635410,"R",1114273,"R",720383,"R",364958,"R",864191,"R",0,"R",8705765,"R",3582646,"R",2606009,"R",518910,"R",678116,"R",1320084,"R",0,"R",11008996,"R",3547163,"R",1178753,"R",941830,"R",3671919,"R",1669331,"R",0,"R",0,"R",3911116,"R",1634007,"R",590175,"R",4323289,"R",-10458587,"R",0,"R",9449266,"R",9449266,"R",4671894,"R",326099,"R",105922,"R",39642,"R",3491816,"R",708415,"R",0,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",78422131,"R",31016772,"R",13928545,"R",4407208,"R",29069606,"R",0,"R",0,"R",77638496,"R",78422131,"R",-783635,"R",92460321,"R",-18855,"R",91657831,"R",9449266,"R",1405682,"R",1093154,"R",1259500,"R",0,"R",2778791,"R",15986393,"R",6537127,"R",0,"R",6537127,"R",9449266,1 ,"R",1421940,"R",1334988
