UNITID,XSANIN01,SANIN01,XSANIT01,SANIT01,XSANIN02,SANIN02,XSANIT02,SANIT02,XSANIN03,SANIN03,XSANIT03,SANIT03,XSANIN04,SANIN04,XSANIT04,SANIT04,XSANIN05,SANIN05,XSANIT05,SANIT05,XSANIN06,SANIN06,XSANIT06,SANIT06,XSANIN07,SANIN07,XSANIT07,SANIT07,XSANIN08,SANIN08,XSANIT08,SANIT08,XSANIN09,SANIN09,XSANIT09,SANIT09,XSANIN10,SANIN10,XSANIT10,SANIT10,XSANIN11,SANIN11,XSANIT11,SANIT11,XSANIN12,SANIN12,XSANIT12,SANIT12,XSANIN13,SANIN13,XSANIT13,SANIT13,XSANIN14,SANIN14,XSANIT14,SANIT14 
160649,"R",162,"R",5791529,"Z",0,"Z",0,"Z",0,"Z",0,"R",32,"R",975213,"R",45,"R",2519224,"R",13,"R",404350,"R",10,"R",316162,"R",4,"R",129398,"Z",0,"Z",0,"R",24,"R",566127,"Z",0,"Z",0,"R",29,"R",745021,"R",5,"R",136034,"Z",0,"Z",0
160658,"R",1200,"R",52798378,"Z",0,"Z",0,"Z",0,"Z",0,"R",131,"R",6591491,"R",102,"R",9969063,"R",68,"R",3388486,"R",315,"R",13234776,"R",100,"R",5298314,"R",25,"R",1486959,"R",137,"R",3536338,"Z",0,"Z",0,"R",224,"R",6386084,"R",74,"R",2204869,"R",24,"R",701998
160667,"R",81,"R",3357332,"Z",0,"Z",0,"Z",0,"Z",0,"R",13,"R",353633,"R",23,"R",1592529,"R",9,"R",342265,"Z",0,"Z",0,"R",10,"R",354475,"Z",0,"Z",0,"R",7,"R",164574,"Z",0,"Z",0,"R",15,"R",404859,"R",4,"R",144997,"Z",0,"Z",0
160755,"R",2191,"R",123952156,"R",118,"R",7581528,"Z",0,"Z",0,"R",110,"R",5099013,"R",547,"R",49840236,"R",167,"R",7943510,"R",207,"R",11722457,"R",85,"R",6213464,"R",58,"R",2090852,"R",110,"R",4792002,"R",3,"R",88903,"R",483,"R",18309464,"R",278,"R",9657324,"R",25,"R",613403
160904,"R",441,"R",22945442,"R",27,"R",1184643,"Z",0,"Z",0,"R",24,"R",1107209,"R",73,"R",6850171,"R",45,"R",2487095,"R",25,"R",1560667,"R",57,"R",2804385,"R",8,"R",400402,"R",76,"R",2162080,"Z",0,"Z",0,"R",89,"R",3631094,"R",4,"R",171382,"R",13,"R",586314
160913,"R",55,"R",2218029,"Z",0,"Z",0,"Z",0,"Z",0,"R",3,"R",97843,"R",9,"R",631120,"R",16,"R",743537,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"R",26694,"Z",0,"Z",0,"R",21,"R",549975,"R",5,"R",168860,"Z",0,"Z",0
160940,"R",54,"R",2599616,"Z",0,"Z",0,"Z",0,"Z",0,"R",21,"R",891028,"R",11,"R",821752,"R",6,"R",263031,"Z",0,"Z",0,"R",13,"R",520830,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",3,"R",102975,"Z",0,"Z",0,"Z",0,"Z",0
160959,"R",53,"R",2549460,"Z",0,"Z",0,"Z",0,"Z",0,"R",2,"R",106184,"R",5,"R",525148,"R",6,"R",276609,"R",5,"R",235040,"R",7,"R",314830,"Z",0,"Z",0,"R",10,"R",385869,"Z",0,"Z",0,"R",17,"R",675464,"R",1,"R",30316,"Z",0,"Z",0
160977,"R",475,"R",24139220,"Z",0,"Z",0,"Z",0,"Z",0,"R",42,"R",2307704,"R",64,"R",7115768,"R",32,"R",1706772,"R",27,"R",1822580,"R",44,"R",2077886,"R",8,"R",403515,"R",132,"R",3701119,"R",6,"R",158680,"R",87,"R",3286072,"R",26,"R",1306382,"R",7,"R",252742
160995,"R",20,"R",690780,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"R",30000,"R",7,"R",335000,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",4,"R",105560,"Z",0,"Z",0,"R",8,"R",220220,"Z",0,"Z",0,"Z",0,"Z",0
161004,"R",625,"R",34380533,"Z",0,"Z",0,"Z",0,"Z",0,"R",25,"R",1506395,"R",125,"R",13127054,"R",43,"R",2579754,"R",62,"R",3687247,"R",49,"R",2879360,"R",5,"R",262450,"R",182,"R",5121571,"R",2,"R",71198,"R",96,"R",3620622,"R",24,"R",1040284,"R",12,"R",484598
161022,"R",6,"R",404727,"Z",0,"Z",0,"Z",0,"Z",0,"R",2,"R",75961,"R",3,"R",293926,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"R",34840,"Z",0,"Z",0,"Z",0,"Z",0
161077,"R",67,"R",2909292,"Z",0,"Z",0,"Z",0,"Z",0,"R",3,"R",109298,"R",13,"R",944964,"R",7,"R",337984,"R",4,"R",164195,"R",16,"R",567771,"Z",0,"Z",0,"R",13,"R",444018,"Z",0,"Z",0,"R",10,"R",303414,"R",1,"R",37648,"Z",0,"Z",0
161086,"R",432,"R",23995345,"Z",0,"Z",0,"Z",0,"Z",0,"R",43,"R",2331143,"R",77,"R",7993300,"R",23,"R",1283170,"R",40,"R",2591143,"R",43,"R",2564373,"R",9,"R",406977,"R",84,"R",2558334,"R",3,"R",131897,"R",80,"R",2786983,"R",24,"R",1109532,"R",6,"R",238493
161138,"R",60,"R",2811380,"Z",0,"Z",0,"Z",0,"Z",0,"R",2,"R",75466,"R",16,"R",1103189,"R",4,"R",208745,"R",5,"R",225657,"R",9,"R",341596,"Z",0,"Z",0,"R",6,"R",190382,"Z",0,"Z",0,"R",15,"R",553277,"R",3,"R",113068,"Z",0,"Z",0
161165,"R",244,"R",11431180,"R",1,"R",98155,"Z",0,"Z",0,"R",2,"R",85862,"R",80,"R",6046478,"R",14,"R",590869,"R",14,"R",647580,"R",12,"R",512803,"Z",0,"Z",0,"R",84,"R",2201701,"Z",0,"Z",0,"R",37,"R",1247732,"Z",0,"Z",0,"Z",0,"Z",0
161192,"R",54,"R",2924916,"Z",0,"Z",0,"Z",0,"Z",0,"R",4,"R",250408,"R",13,"R",952314,"R",7,"R",359176,"R",3,"R",127670,"R",8,"R",490018,"Z",0,"Z",0,"R",6,"R",267488,"Z",0,"Z",0,"R",11,"R",390021,"R",2,"R",87821,"Z",0,"Z",0
161208,"R",7,"R",377248,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"R",51500,"R",4,"R",189748,"R",2,"R",136000,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0
161217,"R",204,"R",8452822,"Z",0,"Z",0,"Z",0,"Z",0,"R",40,"R",1753210,"R",12,"R",1185896,"R",10,"R",512802,"R",5,"R",251412,"R",45,"R",1892560,"R",2,"R",98248,"R",29,"R",796102,"R",3,"R",87787,"R",56,"R",1812800,"R",2,"R",62005,"Z",0,"Z",0
161226,"R",191,"R",7478816,"Z",0,"Z",0,"Z",0,"Z",0,"R",39,"R",1635329,"R",10,"R",996139,"R",9,"R",417044,"R",2,"R",94092,"R",29,"R",1149635,"R",4,"R",151263,"R",47,"R",1309963,"R",1,"R",29411,"R",38,"R",1262659,"R",12,"R",433281,"Z",0,"Z",0
161235,"R",78,"R",3031255,"Z",0,"Z",0,"Z",0,"Z",0,"R",15,"R",605721,"R",3,"R",325423,"R",6,"R",275105,"R",2,"R",98907,"R",12,"R",478191,"R",2,"R",73422,"R",14,"R",350040,"R",1,"R",36816,"R",19,"R",622856,"R",4,"R",164774,"Z",0,"Z",0
161244,"R",50,"R",1957834,"Z",0,"Z",0,"Z",0,"Z",0,"R",11,"R",473177,"R",3,"R",310958,"R",2,"R",92380,"R",1,"R",34985,"R",10,"R",316894,"Z",0,"Z",0,"R",13,"R",354166,"Z",0,"Z",0,"R",9,"R",305312,"R",1,"R",69962,"Z",0,"Z",0
161253,"R",1617,"R",70207174,"R",18,"R",1127108,"R",48,"R",3468679,"R",138,"R",6121183,"R",41,"R",5298320,"R",126,"R",7042811,"R",254,"R",12163041,"R",213,"R",9792718,"R",22,"R",1042229,"R",327,"R",10041812,"R",14,"R",411479,"R",292,"R",9273811,"R",113,"R",4048601,"R",11,"R",375382
161280,"R",285,"R",15334986,"Z",0,"Z",0,"Z",0,"Z",0,"R",2,"R",116433,"R",11,"R",1678037,"R",43,"R",2574387,"R",158,"R",8458830,"R",16,"R",765570,"Z",0,"Z",0,"R",1,"R",53473,"Z",0,"Z",0,"R",54,"R",1688256,"Z",0,"Z",0,"Z",0,"Z",0
161299,"R",108,"R",4340500,"Z",0,"Z",0,"Z",0,"Z",0,"R",8,"R",272000,"R",20,"R",1234000,"R",6,"R",348000,"R",8,"R",424000,"R",2,"R",98500,"R",2,"R",86000,"R",36,"R",1044000,"Z",0,"Z",0,"R",12,"R",330000,"R",14,"R",504000,"Z",0,"Z",0
161341,"R",96,"R",3713503,"Z",0,"Z",0,"Z",0,"Z",0,"R",12,"R",555239,"R",3,"R",354810,"R",3,"R",148262,"R",2,"R",71107,"R",28,"R",1097760,"R",2,"R",68780,"R",15,"R",415116,"Z",0,"Z",0,"R",24,"R",754701,"R",7,"R",247728,"Z",0,"Z",0
161457,"R",485,"R",24742458,"R",9,"R",597357,"Z",0,"Z",0,"R",106,"R",4859967,"R",51,"R",6942835,"R",38,"R",2012198,"R",29,"R",1194599,"R",38,"R",1865895,"R",2,"R",96711,"R",94,"R",2730196,"Z",0,"Z",0,"R",94,"R",3401680,"R",24,"R",1041020,"Z",0,"Z",0
161484,"R",51,"R",2331024,"Z",0,"Z",0,"Z",0,"Z",0,"R",2,"R",88612,"R",11,"R",831303,"R",6,"R",245624,"R",3,"R",140670,"R",10,"R",407877,"Z",0,"Z",0,"R",8,"R",231037,"Z",0,"Z",0,"R",7,"R",251346,"R",4,"R",134555,"Z",0,"Z",0
161509,"R",43,"R",2210809,"Z",0,"Z",0,"Z",0,"Z",0,"R",17,"R",753381,"R",4,"R",490912,"R",5,"R",215822,"R",3,"R",173500,"R",3,"R",177438,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",6,"R",226421,"R",5,"R",173335,"Z",0,"Z",0
161518,"R",234,"R",9802492,"Z",0,"Z",0,"Z",0,"Z",0,"R",38,"R",1507542,"R",50,"R",3522027,"R",3,"R",182771,"R",10,"R",466837,"R",14,"R",619524,"R",3,"R",132606,"R",63,"R",1589261,"Z",0,"Z",0,"R",46,"R",1500646,"R",7,"R",281278,"Z",0,"Z",0
161545,"R",144,"R",6264479,"Z",0,"Z",0,"Z",0,"Z",0,"R",11,"R",420734,"R",25,"R",1682610,"R",11,"R",516142,"R",10,"R",508087,"R",17,"R",770937,"R",1,"R",46800,"R",28,"R",953254,"Z",0,"Z",0,"R",34,"R",1105624,"R",7,"R",260291,"Z",0,"Z",0
161554,"R",751,"R",35226368,"R",12,"R",952229,"Z",0,"Z",0,"R",98,"R",4477469,"R",24,"R",2970277,"R",71,"R",3801218,"R",124,"R",6894123,"R",99,"R",5186503,"R",25,"R",1321253,"R",106,"R",3321479,"R",6,"R",204587,"R",158,"R",5076297,"R",28,"R",1020933,"Z",0,"Z",0
161563,"R",88,"R",4331035,"Z",0,"Z",0,"Z",0,"Z",0,"R",20,"R",709680,"R",26,"R",2110740,"R",3,"R",159400,"R",3,"R",120209,"R",8,"R",354416,"R",1,"R",52200,"R",15,"R",416104,"Z",0,"Z",0,"R",11,"R",370721,"R",1,"R",37565,"Z",0,"Z",0
161572,"R",100,"R",4872385,"Z",0,"Z",0,"Z",0,"Z",0,"R",5,"R",160522,"R",14,"R",2001401,"R",1,"R",50000,"R",4,"R",178743,"R",2,"R",75855,"R",2,"R",87121,"R",18,"R",449673,"Z",0,"Z",0,"R",42,"R",1556726,"R",12,"R",312344,"Z",0,"Z",0
161581,"R",34,"R",1401316,"Z",0,"Z",0,"Z",0,"Z",0,"R",3,"R",91966,"R",7,"R",442170,"R",4,"R",152256,"R",1,"R",35610,"R",8,"R",279292,"Z",0,"Z",0,"R",6,"R",218228,"Z",0,"Z",0,"R",2,"R",75652,"R",3,"R",106142,"Z",0,"Z",0
161688,"R",185,"R",7643385,"Z",0,"Z",0,"Z",0,"Z",0,"R",8,"R",279817,"R",32,"R",2195088,"R",10,"R",440126,"R",17,"R",648668,"R",6,"R",210736,"R",3,"R",130461,"R",2,"R",73697,"R",3,"R",97335,"R",74,"R",2671863,"R",23,"R",655249,"R",7,"R",240345
161767,"R",636,"R",36831506,"Z",0,"Z",0,"Z",0,"Z",0,"R",31,"R",1662324,"R",59,"R",6634317,"R",57,"R",3482158,"R",113,"R",6799685,"R",79,"R",4343115,"R",13,"R",840762,"R",67,"R",2979708,"R",35,"R",2177111,"R",161,"R",7015660,"R",17,"R",690350,"R",4,"R",206316
161776,"R",17,"R",1098296,"Z",0,"Z",0,"Z",0,"Z",0,"R",4,"R",231693,"R",4,"R",390424,"R",1,"R",52000,"Z",0,"Z",0,"R",8,"R",424179,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0
161864,"R",301,"R",16404098,"Z",0,"Z",0,"R",1,"R",45667,"R",13,"R",387608,"R",55,"R",4686691,"R",42,"R",2180227,"R",17,"R",972011,"R",67,"R",3541883,"R",1,"R",62032,"R",23,"R",998369,"Z",0,"Z",0,"R",57,"R",2490900,"R",23,"R",962023,"R",2,"R",76687
161873,"R",487,"R",28708654,"Z",0,"Z",0,"R",7,"R",7,"R",30,"R",1568921,"R",146,"R",13777345,"R",67,"R",3376892,"R",51,"R",3378677,"R",37,"R",1902977,"Z",0,"Z",0,"R",2,"R",68639,"R",65,"R",1693042,"R",68,"R",2364861,"R",11,"R",475215,"R",3,"R",102078
162007,"R",380,"R",21436400,"Z",0,"Z",0,"Z",0,"Z",0,"R",11,"R",601742,"R",82,"R",7449329,"R",101,"R",5173151,"R",18,"R",1262040,"R",33,"R",1723095,"R",4,"R",203852,"R",31,"R",1166912,"Z",0,"Z",0,"R",85,"R",3219151,"R",12,"R",545025,"R",3,"R",92103
162061,"R",54,"R",3199415,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"R",62121,"R",15,"R",1368386,"Z",0,"Z",0,"R",8,"R",430086,"Z",0,"Z",0,"Z",0,"Z",0,"R",6,"R",222621,"Z",0,"Z",0,"R",24,"R",1116201,"Z",0,"Z",0,"Z",0,"Z",0
162104,"R",117,"R",6378743,"Z",0,"Z",0,"Z",0,"Z",0,"R",29,"R",1497565,"R",11,"R",1281683,"R",10,"R",530802,"R",9,"R",533094,"R",16,"R",796860,"R",4,"R",205583,"R",4,"R",202537,"Z",0,"Z",0,"R",33,"R",1245800,"R",1,"R",84819,"Z",0,"Z",0
162122,"R",349,"R",17945512,"Z",0,"Z",0,"Z",0,"Z",0,"R",102,"R",4515442,"R",56,"R",4991136,"R",40,"R",1869888,"R",26,"R",1407954,"R",38,"R",1816835,"R",4,"R",206038,"R",11,"R",408819,"Z",0,"Z",0,"R",38,"R",1458468,"R",34,"R",1270932,"Z",0,"Z",0
162168,"R",174,"R",8709748,"Z",0,"Z",0,"Z",0,"Z",0,"R",35,"R",1707848,"R",30,"R",2565798,"R",19,"R",879503,"R",13,"R",719814,"R",12,"R",570307,"Z",0,"Z",0,"R",15,"R",471794,"Z",0,"Z",0,"R",44,"R",1528475,"R",6,"R",266209,"Z",0,"Z",0
162210,"R",106,"R",4550815,"Z",0,"Z",0,"Z",0,"Z",0,"R",15,"R",671690,"R",25,"R",1256524,"R",10,"R",496188,"R",8,"R",219232,"R",19,"R",660587,"Z",0,"Z",0,"R",12,"R",575640,"Z",0,"Z",0,"R",16,"R",623234,"Z",0,"Z",0,"R",1,"R",47720
162283,"R",355,"R",19903353,"Z",0,"Z",0,"Z",0,"Z",0,"R",13,"R",490484,"R",85,"R",7766873,"R",60,"R",3055703,"R",22,"R",1651214,"R",28,"R",1614122,"R",2,"R",126700,"R",43,"R",1586249,"Z",0,"Z",0,"R",91,"R",3203289,"R",8,"R",331060,"R",3,"R",77659
162557,"R",255,"R",14287710,"Z",0,"Z",0,"R",5,"R",269496,"R",2,"R",130163,"R",62,"R",4858634,"R",11,"R",704935,"R",25,"R",1664437,"R",31,"R",1814536,"Z",0,"Z",0,"R",4,"R",182390,"Z",0,"Z",0,"R",75,"R",3248245,"R",40,"R",1414874,"Z",0,"Z",0
162584,"R",491,"R",22827462,"Z",0,"Z",0,"Z",0,"Z",0,"R",26,"R",1185306,"R",84,"R",6929533,"R",53,"R",2401089,"R",33,"R",1909113,"R",40,"R",1935482,"R",7,"R",339054,"R",90,"R",2568776,"R",2,"R",55922,"R",110,"R",3691346,"R",33,"R",1290664,"R",13,"R",521177
162609,"R",92,"R",4173622,"R",1,"R",45860,"Z",0,"Z",0,"R",4,"R",164586,"R",16,"R",1198822,"R",1,"R",76242,"R",3,"R",183429,"R",5,"R",257358,"Z",0,"Z",0,"R",3,"R",72404,"R",1,"R",47919,"R",37,"R",1451727,"R",19,"R",595540,"R",2,"R",79735
162654,"R",306,"R",16015626,"Z",0,"Z",0,"Z",0,"Z",0,"R",21,"R",1053065,"R",61,"R",5695662,"R",24,"R",1327376,"R",21,"R",1136419,"R",38,"R",1942013,"R",3,"R",153534,"R",63,"R",1976103,"Z",0,"Z",0,"R",52,"R",1746864,"R",18,"R",783889,"R",5,"R",200701
162681,"R",51,"R",2888314,"Z",0,"Z",0,"Z",0,"Z",0,"R",20,"R",1076410,"R",6,"R",590872,"R",4,"R",225891,"Z",0,"Z",0,"R",15,"R",807515,"Z",0,"Z",0,"R",2,"R",66086,"Z",0,"Z",0,"R",4,"R",121540,"Z",0,"Z",0,"Z",0,"Z",0
162690,"R",209,"R",9955101,"Z",0,"Z",0,"Z",0,"Z",0,"R",36,"R",1654580,"R",38,"R",3042404,"R",12,"R",562957,"R",13,"R",713156,"R",18,"R",812407,"Z",0,"Z",0,"R",31,"R",920062,"R",3,"R",91748,"R",47,"R",1750984,"R",9,"R",312193,"R",2,"R",94610
162706,"R",235,"R",12345252,"Z",0,"Z",0,"Z",0,"Z",0,"R",16,"R",624028,"R",32,"R",2931879,"R",31,"R",1665272,"R",30,"R",1601744,"R",57,"R",2701514,"Z",0,"Z",0,"R",16,"R",629947,"R",2,"R",111792,"R",41,"R",1601857,"R",10,"R",477219,"Z",0,"Z",0
162760,"R",142,"R",6699324,"Z",0,"Z",0,"Z",0,"Z",0,"R",14,"R",540062,"R",26,"R",2487357,"R",14,"R",697481,"R",15,"R",746898,"R",21,"R",699833,"R",1,"R",40833,"R",12,"R",306727,"Z",0,"Z",0,"R",38,"R",1140507,"Z",0,"Z",0,"R",1,"R",39626
162779,"R",433,"R",24604761,"Z",0,"Z",0,"Z",0,"Z",0,"R",91,"R",5382541,"R",39,"R",4090351,"R",45,"R",2840485,"R",44,"R",2757957,"R",35,"R",2040745,"R",8,"R",481344,"R",1,"R",55261,"R",5,"R",165886,"R",90,"R",4004389,"R",67,"R",2502124,"R",8,"R",283678
162928,"R",5434,"R",377022157,"R",427,"R",49633536,"R",31,"R",4886897,"R",676,"R",42992517,"R",113,"R",25031699,"R",812,"R",63708860,"R",1077,"R",75826251,"R",330,"R",26944926,"R",199,"R",11124962,"R",407,"R",17998688,"Z",0,"Z",0,"R",1269,"R",54153766,"R",93,"R",4720055,"Z",0,"Z",0
163028,"R",42,"R",2192565,"Z",0,"Z",0,"Z",0,"Z",0,"R",6,"R",237213,"R",19,"R",1301941,"Z",0,"Z",0,"R",1,"R",80730,"Z",0,"Z",0,"Z",0,"Z",0,"R",3,"R",101431,"Z",0,"Z",0,"R",12,"R",433810,"Z",0,"Z",0,"R",1,"R",37440
163046,"R",711,"R",41299042,"Z",0,"Z",0,"Z",0,"Z",0,"R",48,"R",2458216,"R",180,"R",16055222,"R",21,"R",1174267,"R",73,"R",5045314,"R",57,"R",3581673,"R",7,"R",383849,"R",129,"R",4584611,"Z",0,"Z",0,"R",157,"R",6324243,"R",23,"R",1127048,"R",16,"R",564599
163204,"R",1123,"R",73161477,"Z",0,"Z",0,"Z",0,"Z",0,"R",28,"R",1963200,"R",341,"R",32334105,"R",283,"R",14031809,"R",120,"R",9249727,"R",240,"R",11563972,"Z",0,"Z",0,"R",6,"R",219345,"Z",0,"Z",0,"R",102,"R",3693254,"R",3,"R",106065,"Z",0,"Z",0
163259,"R",1952,"R",118765948,"R",175,"R",9445628,"Z",0,"Z",0,"R",72,"R",4056581,"R",341,"R",37294145,"R",365,"R",19983635,"R",256,"R",16919766,"R",68,"R",4345944,"R",68,"R",5285463,"R",331,"R",10439483,"R",2,"R",67562,"R",180,"R",6822236,"R",86,"R",3823257,"R",8,"R",282248
163268,"R",1330,"R",80853547,"R",136,"R",10125173,"Z",0,"Z",0,"R",39,"R",2066055,"R",304,"R",26284112,"R",263,"R",12529319,"R",170,"R",11419958,"R",102,"R",5424971,"R",19,"R",980493,"R",40,"R",1803688,"R",4,"R",131489,"R",199,"R",7632643,"R",41,"R",1936588,"R",13,"R",519058
163286,"R",6748,"R",429123456,"R",1502,"R",104178188,"Z",0,"Z",0,"R",674,"R",47487046,"R",254,"R",35801049,"R",1509,"R",90089039,"R",731,"R",53191664,"R",426,"R",29632375,"R",54,"R",3965503,"R",665,"R",24873381,"R",1,"R",33457,"R",432,"R",16030058,"R",406,"R",20574315,"R",94,"R",3267381
163295,"R",308,"R",16683888,"Z",0,"Z",0,"R",11,"R",155500,"R",16,"R",751724,"R",85,"R",7737098,"R",21,"R",1384245,"R",14,"R",593490,"R",12,"R",532815,"Z",0,"Z",0,"R",50,"R",1366118,"R",3,"R",77187,"R",80,"R",3536496,"R",15,"R",514525,"R",1,"R",34690
163338,"R",552,"R",26212737,"R",7,"R",354332,"Z",0,"Z",0,"R",20,"R",792419,"R",107,"R",8667855,"R",68,"R",3934298,"R",51,"R",2438393,"R",29,"R",1429007,"R",4,"R",220519,"R",108,"R",2963661,"Z",0,"Z",0,"R",105,"R",3535723,"R",46,"R",1654847,"R",7,"R",221683
163426,"R",1280,"R",89170258,"Z",0,"Z",0,"Z",0,"Z",0,"R",150,"R",9675417,"R",161,"R",18092452,"R",99,"R",8117698,"R",141,"R",11454207,"R",155,"R",11831825,"R",3,"R",219294,"R",219,"R",8986999,"R",14,"R",730870,"R",269,"R",15344968,"R",66,"R",4564917,"R",3,"R",151611
163453,"R",1118,"R",58124204,"R",34,"R",3258919,"Z",0,"Z",0,"R",47,"R",1609223,"R",387,"R",29294579,"R",54,"R",2809929,"R",36,"R",2020380,"R",17,"R",763953,"R",8,"R",430040,"R",104,"R",3491816,"R",11,"R",331082,"R",244,"R",8700884,"R",160,"R",4872187,"R",16,"R",541212
163462,"R",238,"R",12016091,"Z",0,"Z",0,"Z",0,"Z",0,"R",14,"R",722301,"R",67,"R",5405237,"R",16,"R",852195,"R",10,"R",417512,"R",44,"R",2058294,"R",3,"R",127223,"R",15,"R",405118,"Z",0,"Z",0,"R",65,"R",1895776,"R",1,"R",48526,"R",3,"R",83909
163532,"R",49,"R",2140892,"R",1,"R",61140,"R",5,"R",243573,"Z",0,"Z",0,"R",4,"R",316986,"R",3,"R",157980,"R",1,"R",74130,"R",6,"R",336200,"Z",0,"Z",0,"R",24,"R",603171,"Z",0,"Z",0,"R",5,"R",347712,"Z",0,"Z",0,"Z",0,"Z",0
163578,"R",192,"R",9162625,"Z",0,"Z",0,"Z",0,"Z",0,"R",9,"R",253480,"R",41,"R",3486188,"R",8,"R",381255,"R",21,"R",1046398,"R",15,"R",681498,"R",1,"R",36540,"R",9,"R",246584,"R",13,"R",484806,"R",45,"R",1720713,"R",30,"R",825163,"Z",0,"Z",0
163657,"R",543,"R",29199734,"Z",0,"Z",0,"R",2,"R",151759,"R",238,"R",13830648,"R",56,"R",5899547,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",7,"R",278068,"R",13,"R",633712,"Z",0,"Z",0,"R",140,"R",5379696,"R",87,"R",3026304,"Z",0,"Z",0
163736,"R",31,"R",1977450,"Z",0,"Z",0,"Z",0,"Z",0,"R",9,"R",492928,"R",5,"R",532396,"R",1,"R",41595,"Z",0,"Z",0,"R",15,"R",865776,"Z",0,"Z",0,"R",1,"R",44755,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0
163851,"R",627,"R",29768881,"Z",0,"Z",0,"R",1,"R",111025,"R",26,"R",1231892,"R",106,"R",8892699,"R",89,"R",4094706,"R",56,"R",3007240,"R",49,"R",2512477,"R",5,"R",266750,"R",126,"R",3829061,"R",7,"R",197427,"R",112,"R",3621799,"R",45,"R",1836130,"R",5,"R",167675
163912,"R",258,"R",13356661,"Z",0,"Z",0,"Z",0,"Z",0,"R",19,"R",921019,"R",38,"R",3982763,"R",32,"R",1578622,"R",18,"R",940340,"R",46,"R",2047652,"R",4,"R",173380,"R",48,"R",1572642,"Z",0,"Z",0,"R",39,"R",1580698,"R",14,"R",559545,"Z",0,"Z",0
163921,"R",94,"R",4021928,"Z",0,"Z",0,"R",3,"R",125487,"R",3,"R",116260,"R",36,"R",2148227,"R",2,"R",154414,"R",1,"R",61883,"Z",0,"Z",0,"Z",0,"Z",0,"R",3,"R",63722,"Z",0,"Z",0,"R",45,"R",1320724,"Z",0,"Z",0,"R",1,"R",31211
163976,"R",100,"R",5378855,"Z",0,"Z",0,"Z",0,"Z",0,"R",7,"R",293904,"R",18,"R",1913034,"R",12,"R",731319,"R",7,"R",306089,"R",4,"R",281930,"Z",0,"Z",0,"R",27,"R",805766,"R",6,"R",262311,"R",13,"R",581887,"R",6,"R",202615,"Z",0,"Z",0
164058,"R",23,"R",1449761,"Z",0,"Z",0,"Z",0,"Z",0,"R",6,"R",306905,"R",6,"R",577356,"R",1,"R",44990,"Z",0,"Z",0,"R",9,"R",485115,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"R",35395,"Z",0,"Z",0,"Z",0,"Z",0
164076,"R",1337,"R",73247109,"Z",0,"Z",0,"Z",0,"Z",0,"R",50,"R",2395031,"R",267,"R",22717866,"R",257,"R",12969918,"R",151,"R",9975135,"R",107,"R",6062408,"R",17,"R",1048866,"R",64,"R",2893317,"R",12,"R",365445,"R",287,"R",9823593,"R",81,"R",3501687,"R",44,"R",1493843
164085,"R",45,"R",2790207,"Z",0,"Z",0,"Z",0,"Z",0,"R",8,"R",362647,"R",15,"R",1538067,"R",8,"R",367073,"R",4,"R",206850,"R",2,"R",100858,"Z",0,"Z",0,"Z",0,"Z",0,"R",2,"R",47320,"R",5,"R",134298,"R",1,"R",33094,"Z",0,"Z",0
164146,"R",102,"R",10157462,"Z",0,"Z",0,"Z",0,"Z",0,"R",4,"R",283554,"R",39,"R",5633421,"R",33,"R",2479692,"R",7,"R",605822,"R",7,"R",587960,"Z",0,"Z",0,"R",2,"R",110548,"Z",0,"Z",0,"R",8,"R",356432,"R",2,"R",100033,"Z",0,"Z",0
164155,"R",519,"R",33754775,"R",9,"R",623084,"Z",0,"Z",0,"R",65,"R",4634437,"R",44,"R",5210759,"R",49,"R",3225716,"R",69,"R",6021118,"R",26,"R",1663719,"R",7,"R",497683,"R",73,"R",3307316,"R",3,"R",164625,"R",77,"R",3127000,"R",3,"R",189070,"R",94,"R",5090248
164173,"R",288,"R",17930216,"R",3,"R",305890,"Z",0,"Z",0,"R",56,"R",2771930,"R",15,"R",2338461,"R",56,"R",5358465,"R",25,"R",1772128,"R",57,"R",2631313,"Z",0,"Z",0,"R",30,"R",849359,"R",4,"R",169530,"R",31,"R",994983,"R",11,"R",738157,"Z",0,"Z",0
