UNITID,XSANIN01,SANIN01,XSANIT01,SANIT01,XSANIN02,SANIN02,XSANIT02,SANIT02,XSANIN03,SANIN03,XSANIT03,SANIT03,XSANIN04,SANIN04,XSANIT04,SANIT04,XSANIN05,SANIN05,XSANIT05,SANIT05,XSANIN06,SANIN06,XSANIT06,SANIT06,XSANIN07,SANIN07,XSANIT07,SANIT07,XSANIN08,SANIN08,XSANIT08,SANIT08,XSANIN09,SANIN09,XSANIT09,SANIT09,XSANIN10,SANIN10,XSANIT10,SANIT10,XSANIN11,SANIN11,XSANIT11,SANIT11,XSANIN12,SANIN12,XSANIT12,SANIT12,XSANIN13,SANIN13,XSANIT13,SANIT13,XSANIN14,SANIN14,XSANIT14,SANIT14 
130934,"R",590,"R",27631341,"R",37,"R",1632244,"R",20,"R",1021884,"R",122,"R",6076739,"R",34,"R",4660702,"R",42,"R",1612863,"R",7,"R",294886,"R",61,"R",3206662,"R",4,"R",229769,"R",134,"R",4163761,"Z",0,"Z",0,"R",128,"R",4677831,"R",1,"R",54000,"Z",0,"Z",0
130943,"R",2925,"R",178555581,"Z",0,"Z",0,"Z",0,"Z",0,"R",150,"R",5835345,"R",544,"R",60234871,"R",329,"R",17632230,"R",499,"R",30851759,"R",299,"R",17102658,"R",41,"R",2962917,"R",321,"R",12069153,"Z",0,"Z",0,"R",501,"R",19012579,"R",180,"R",10247405,"R",61,"R",2606664
130989,"R",45,"R",3121123,"Z",0,"Z",0,"Z",0,"Z",0,"R",2,"R",106594,"R",13,"R",1896312,"R",6,"R",255925,"R",3,"R",146314,"R",13,"R",487348,"Z",0,"Z",0,"R",8,"R",228630,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0
131098,"R",79,"R",3499461,"Z",0,"Z",0,"Z",0,"Z",0,"R",14,"R",612444,"R",12,"R",1209595,"R",13,"R",388705,"R",2,"R",81851,"Z",0,"Z",0,"R",1,"R",53729,"R",13,"R",416519,"R",9,"R",325653,"R",15,"R",410965,"Z",0,"Z",0,"Z",0,"Z",0
131113,"R",336,"R",20196880,"Z",0,"Z",0,"Z",0,"Z",0,"R",19,"R",959500,"R",84,"R",7777559,"R",49,"R",2857321,"R",25,"R",1685600,"R",9,"R",489100,"R",1,"R",49400,"R",34,"R",1522500,"Z",0,"Z",0,"R",115,"R",4855900,"Z",0,"Z",0,"Z",0,"Z",0
131159,"R",1661,"R",119521735,"R",7,"R",601325,"Z",0,"Z",0,"R",89,"R",5910103,"R",483,"R",46245054,"R",256,"R",15662792,"R",192,"R",14847050,"R",225,"R",14744112,"R",12,"R",942234,"R",96,"R",4524919,"Z",0,"Z",0,"R",189,"R",8879776,"R",64,"R",4315300,"R",48,"R",2849070
131283,"R",937,"R",52222267,"R",107,"R",7486674,"Z",0,"Z",0,"R",138,"R",6874065,"R",108,"R",11356209,"R",49,"R",2630656,"R",42,"R",2765807,"R",95,"R",4988440,"R",4,"R",280678,"R",160,"R",5685185,"Z",0,"Z",0,"R",191,"R",7781126,"R",36,"R",1954241,"R",7,"R",419186
131399,"R",436,"R",29907876,"R",6,"R",424835,"R",29,"R",1464105,"R",73,"R",4670736,"R",54,"R",6141390,"R",46,"R",3598301,"R",43,"R",3042675,"R",27,"R",1754725,"R",2,"R",129287,"R",29,"R",1464105,"Z",0,"Z",0,"R",94,"R",5177723,"R",27,"R",1733727,"R",6,"R",306267
131405,"R",9,"R",482156,"Z",0,"Z",0,"Z",0,"Z",0,"R",3,"R",128281,"R",2,"R",170000,"R",2,"R",106375,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",2,"R",77500,"Z",0,"Z",0,"Z",0,"Z",0
131450,"R",553,"R",39864125,"R",9,"R",900436,"Z",0,"Z",0,"R",41,"R",2682615,"R",79,"R",10979769,"R",42,"R",2686431,"R",43,"R",2853261,"R",110,"R",8136942,"R",13,"R",1184918,"R",94,"R",3839840,"R",2,"R",93662,"R",75,"R",3899054,"R",29,"R",1899851,"R",16,"R",707346
131469,"R",3301,"R",255063199,"R",57,"R",6721864,"Z",0,"Z",0,"R",291,"R",21822575,"R",314,"R",55756125,"R",633,"R",49910325,"R",616,"R",48520857,"R",333,"R",22179401,"R",21,"R",1399604,"R",287,"R",13098243,"R",4,"R",287013,"R",610,"R",28553015,"R",93,"R",5065083,"R",42,"R",1749094
131496,"R",2882,"R",209029148,"R",132,"R",8417179,"Z",0,"Z",0,"R",90,"R",6063861,"R",907,"R",88946088,"R",311,"R",21608321,"R",235,"R",18204073,"R",250,"R",17847241,"R",34,"R",1833341,"R",226,"R",10197197,"Z",0,"Z",0,"R",510,"R",27642131,"R",119,"R",5972712,"R",68,"R",2297004
131520,"R",1516,"R",87707424,"R",77,"R",6251969,"R",144,"R",6034316,"R",111,"R",5180497,"R",252,"R",25766576,"R",59,"R",2998045,"R",100,"R",6874455,"R",147,"R",7480950,"R",24,"R",1349821,"R",242,"R",9643074,"Z",0,"Z",0,"R",348,"R",15490960,"R",12,"R",636761,"Z",0,"Z",0
131742,"R",56,"R",2985961,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",19,"R",1442745,"R",12,"R",474816,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",22,"R",994256,"R",3,"R",74144,"Z",0,"Z",0,"Z",0,"Z",0
131803,"R",18,"R",975778,"Z",0,"Z",0,"Z",0,"Z",0,"R",2,"R",92325,"R",4,"R",338177,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",8,"R",388626,"R",4,"R",156650,"Z",0,"Z",0,"Z",0,"Z",0
131876,"R",132,"R",8836570,"Z",0,"Z",0,"Z",0,"Z",0,"R",44,"R",2382631,"R",42,"R",4345329,"R",12,"R",569184,"R",5,"R",303671,"R",5,"R",311638,"R",1,"R",78031,"R",12,"R",375648,"Z",0,"Z",0,"R",10,"R",437637,"R",1,"R",32801,"Z",0,"Z",0
131973,"R",51,"R",2826987,"R",2,"R",140000,"Z",0,"Z",0,"R",24,"R",1163805,"R",8,"R",808517,"R",1,"R",85260,"R",2,"R",126000,"R",3,"R",136405,"Z",0,"Z",0,"R",1,"R",70000,"Z",0,"Z",0,"R",10,"R",297000,"Z",0,"Z",0,"Z",0,"Z",0
132268,"R",44,"R",1963911,"Z",0,"Z",0,"Z",0,"Z",0,"R",2,"R",64070,"R",9,"R",614995,"R",13,"R",589738,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",20,"R",695108,"Z",0,"Z",0,"Z",0,"Z",0
132338,"R",79,"R",4354729,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"R",42245,"R",16,"R",1188595,"R",1,"R",64701,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",6,"R",157689,"Z",0,"Z",0,"R",55,"R",2901499,"Z",0,"Z",0,"Z",0,"Z",0
132408,"R",32,"R",1107165,"Z",0,"Z",0,"Z",0,"Z",0,"R",2,"R",79693,"R",9,"R",513415,"Z",0,"Z",0,"R",2,"R",62000,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"R",16810,"Z",0,"Z",0,"R",17,"R",407653,"R",1,"R",27594,"Z",0,"Z",0
132471,"R",675,"R",33305281,"Z",0,"Z",0,"Z",0,"Z",0,"R",67,"R",2624604,"R",214,"R",15421928,"R",24,"R",1294070,"R",30,"R",1445692,"R",61,"R",2868398,"R",17,"R",761653,"R",23,"R",670086,"R",5,"R",125972,"R",222,"R",7600206,"R",12,"R",492672,"Z",0,"Z",0
132523,"R",1,"R",43000,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"R",43000,"Z",0,"Z",0,"Z",0,"Z",0
132602,"R",399,"R",19644364,"Z",0,"Z",0,"Z",0,"Z",0,"R",19,"R",544388,"R",108,"R",8634280,"R",28,"R",1077507,"R",12,"R",626660,"R",49,"R",2698235,"Z",0,"Z",0,"R",74,"R",2307972,"Z",0,"Z",0,"R",109,"R",3755322,"Z",0,"Z",0,"Z",0,"Z",0
132657,"R",345,"R",19340744,"Z",0,"Z",0,"Z",0,"Z",0,"R",9,"R",443197,"R",136,"R",10138669,"R",12,"R",619920,"R",17,"R",1108420,"R",51,"R",2712440,"R",4,"R",176674,"R",63,"R",1940281,"R",1,"R",40290,"R",39,"R",1649589,"R",6,"R",269820,"R",7,"R",241444
132693,"R",553,"R",23650827,"Z",0,"Z",0,"Z",0,"Z",0,"R",119,"R",5055595,"R",17,"R",2565082,"R",38,"R",1935450,"R",46,"R",2017733,"R",82,"R",3691652,"R",9,"R",455287,"R",51,"R",1538969,"R",4,"R",235541,"R",136,"R",4303696,"R",44,"R",1565495,"R",7,"R",286327
132709,"R",890,"R",48231951,"Z",0,"Z",0,"Z",0,"Z",0,"R",19,"R",1222407,"R",132,"R",12789259,"R",76,"R",3939282,"R",102,"R",6438614,"R",211,"R",10381791,"R",1,"R",70000,"R",65,"R",2222058,"R",7,"R",183118,"R",212,"R",8033776,"R",63,"R",2885210,"R",2,"R",66436
132842,"R",76,"R",2636121,"Z",0,"Z",0,"Z",0,"Z",0,"R",4,"R",152410,"R",12,"R",825090,"Z",0,"Z",0,"R",8,"R",273684,"Z",0,"Z",0,"Z",0,"Z",0,"R",32,"R",810802,"Z",0,"Z",0,"R",20,"R",574135,"Z",0,"Z",0,"Z",0,"Z",0
132851,"R",292,"R",12218404,"Z",0,"Z",0,"Z",0,"Z",0,"R",14,"R",557919,"R",75,"R",4932655,"R",16,"R",559471,"R",24,"R",1077029,"R",44,"R",1647393,"Z",0,"Z",0,"R",17,"R",448130,"R",3,"R",74540,"R",81,"R",2342139,"R",18,"R",579128,"Z",0,"Z",0
132879,"R",23,"R",863399,"Z",0,"Z",0,"Z",0,"Z",0,"R",8,"R",297935,"R",2,"R",99925,"R",6,"R",220585,"R",2,"R",86970,"R",1,"R",28035,"Z",0,"Z",0,"R",2,"R",70035,"Z",0,"Z",0,"R",2,"R",59914,"Z",0,"Z",0,"Z",0,"Z",0
132903,"R",3341,"R",191962582,"R",241,"R",19182434,"Z",0,"Z",0,"R",105,"R",4934672,"R",630,"R",64762519,"R",238,"R",11196292,"R",422,"R",26734018,"R",304,"R",13003716,"R",57,"R",3531622,"R",390,"R",12420325,"R",6,"R",270481,"R",768,"R",29160778,"R",171,"R",6359212,"R",9,"R",406513
133021,"R",128,"R",5618424,"Z",0,"Z",0,"Z",0,"Z",0,"R",10,"R",431717,"R",25,"R",2020778,"R",2,"R",107710,"R",4,"R",197578,"R",15,"R",688181,"R",2,"R",88939,"R",31,"R",857187,"Z",0,"Z",0,"R",39,"R",1226334,"Z",0,"Z",0,"Z",0,"Z",0
133085,"R",39,"R",1511481,"Z",0,"Z",0,"Z",0,"Z",0,"R",11,"R",402305,"R",5,"R",285714,"R",3,"R",130442,"R",1,"R",40014,"R",3,"R",111572,"Z",0,"Z",0,"R",7,"R",254956,"R",1,"R",30004,"R",7,"R",216460,"R",1,"R",40014,"Z",0,"Z",0
133386,"R",677,"R",27895400,"Z",0,"Z",0,"Z",0,"Z",0,"R",27,"R",1367300,"R",59,"R",6158800,"R",42,"R",1676300,"R",59,"R",2464000,"R",45,"R",2041900,"Z",0,"Z",0,"R",243,"R",8223300,"Z",0,"Z",0,"R",80,"R",2507300,"R",111,"R",3173400,"R",11,"R",283100
133465,"R",49,"R",3207514,"Z",0,"Z",0,"Z",0,"Z",0,"R",2,"R",87669,"R",26,"R",2192534,"R",1,"R",46953,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"R",35880,"Z",0,"Z",0,"R",19,"R",844478,"Z",0,"Z",0,"Z",0,"Z",0
133492,"R",249,"R",12122342,"Z",0,"Z",0,"Z",0,"Z",0,"R",4,"R",186192,"R",46,"R",4499975,"R",43,"R",1852713,"R",12,"R",638219,"R",28,"R",1174111,"R",2,"R",86828,"R",20,"R",510964,"Z",0,"Z",0,"R",85,"R",2837203,"R",9,"R",336137,"Z",0,"Z",0
133508,"R",388,"R",18765516,"Z",0,"Z",0,"Z",0,"Z",0,"R",59,"R",2479681,"R",45,"R",4867068,"R",47,"R",2123882,"R",37,"R",1905830,"R",37,"R",1540767,"R",29,"R",1609819,"R",29,"R",966912,"Z",0,"Z",0,"R",101,"R",3082714,"R",4,"R",188843,"Z",0,"Z",0
133526,"R",136,"R",4220293,"Z",0,"Z",0,"Z",0,"Z",0,"R",48,"R",1425052,"R",26,"R",1068333,"R",4,"R",133937,"R",4,"R",155398,"R",14,"R",550110,"R",1,"R",30600,"R",22,"R",397648,"Z",0,"Z",0,"R",17,"R",459215,"Z",0,"Z",0,"Z",0,"Z",0
133553,"R",924,"R",53104842,"Z",0,"Z",0,"Z",0,"Z",0,"R",124,"R",5449230,"R",176,"R",18420110,"R",214,"R",12970034,"R",1,"R",68077,"R",2,"R",250418,"Z",0,"Z",0,"R",90,"R",3049587,"Z",0,"Z",0,"R",135,"R",5030399,"Z",0,"Z",0,"R",182,"R",7866987
133650,"R",1196,"R",59655470,"R",29,"R",1396980,"R",54,"R",2241500,"R",79,"R",3073833,"R",321,"R",24926979,"R",107,"R",4687388,"R",82,"R",4242322,"R",49,"R",2861914,"R",6,"R",319546,"R",204,"R",6083049,"R",2,"R",69466,"R",250,"R",9285996,"R",7,"R",299369,"R",6,"R",167128
133669,"R",1817,"R",105339071,"R",36,"R",2764518,"Z",0,"Z",0,"R",238,"R",10495864,"R",474,"R",44219536,"R",394,"R",17798374,"R",133,"R",7573153,"R",87,"R",5420699,"R",13,"R",817488,"R",153,"R",6110212,"Z",0,"Z",0,"R",286,"R",10039063,"Z",0,"Z",0,"R",3,"R",100164
133702,"R",997,"R",46011974,"Z",0,"Z",0,"Z",0,"Z",0,"R",121,"R",6381973,"R",90,"R",8836368,"R",59,"R",2992901,"R",77,"R",4111218,"R",96,"R",3700949,"Z",0,"Z",0,"R",63,"R",2064913,"Z",0,"Z",0,"R",355,"R",13672380,"R",133,"R",4112768,"R",3,"R",138504
133711,"R",211,"R",10053930,"Z",0,"Z",0,"Z",0,"Z",0,"R",15,"R",701124,"R",24,"R",2856351,"R",37,"R",1622130,"R",11,"R",610470,"R",32,"R",1483405,"R",7,"R",303430,"R",27,"R",663062,"R",1,"R",59300,"R",27,"R",923534,"R",28,"R",788248,"R",2,"R",42876
133809,"R",53,"R",2209225,"Z",0,"Z",0,"Z",0,"Z",0,"R",19,"R",553690,"R",10,"R",751941,"R",7,"R",332704,"R",3,"R",168190,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",14,"R",402700,"Z",0,"Z",0,"Z",0,"Z",0
133845,"R",34,"R",1996166,"Z",0,"Z",0,"Z",0,"Z",0,"R",3,"R",110947,"R",15,"R",1149661,"R",4,"R",178776,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",5,"R",305289,"R",7,"R",251493,"Z",0,"Z",0,"Z",0,"Z",0
133854,"R",31,"R",1951979,"Z",0,"Z",0,"Z",0,"Z",0,"R",2,"R",70200,"R",14,"R",1171512,"R",5,"R",248141,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"R",26790,"R",4,"R",256464,"R",5,"R",178872,"Z",0,"Z",0,"Z",0,"Z",0
133863,"R",29,"R",1635834,"Z",0,"Z",0,"Z",0,"Z",0,"R",2,"R",64771,"R",12,"R",906196,"R",4,"R",165890,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",5,"R",276978,"R",6,"R",221999,"Z",0,"Z",0,"Z",0,"Z",0
133872,"R",147,"R",7356775,"Z",0,"Z",0,"Z",0,"Z",0,"R",9,"R",543379,"R",42,"R",3083082,"R",11,"R",459326,"R",14,"R",743434,"R",9,"R",392226,"Z",0,"Z",0,"R",16,"R",469872,"R",1,"R",34944,"R",45,"R",1630512,"Z",0,"Z",0,"Z",0,"Z",0
133881,"R",791,"R",35130261,"R",39,"R",1028926,"Z",0,"Z",0,"R",26,"R",1143269,"R",64,"R",9230097,"R",57,"R",2670713,"R",75,"R",3592832,"R",84,"R",3583638,"Z",0,"Z",0,"R",143,"R",3774906,"R",16,"R",637421,"R",230,"R",7631227,"R",53,"R",1731820,"R",4,"R",105412
133951,"R",3428,"R",195198234,"R",127,"R",7767543,"Z",0,"Z",0,"R",231,"R",10641172,"R",775,"R",75677654,"R",256,"R",11854869,"R",448,"R",23970745,"R",274,"R",14764599,"R",25,"R",1678560,"R",364,"R",12487852,"Z",0,"Z",0,"R",758,"R",29360419,"R",166,"R",6884171,"R",4,"R",110650
133960,"R",57,"R",2930312,"Z",0,"Z",0,"Z",0,"Z",0,"R",2,"R",113180,"R",11,"R",985015,"R",8,"R",476223,"R",3,"R",103092,"R",5,"R",235507,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",24,"R",886791,"R",4,"R",130504,"Z",0,"Z",0
133979,"R",115,"R",5873125,"Z",0,"Z",0,"Z",0,"Z",0,"R",22,"R",976093,"R",30,"R",2343633,"R",9,"R",480280,"R",5,"R",257572,"Z",0,"Z",0,"R",3,"R",122198,"R",18,"R",691816,"Z",0,"Z",0,"R",23,"R",874445,"Z",0,"Z",0,"R",5,"R",127088
133997,"R",337,"R",15901416,"Z",0,"Z",0,"Z",0,"Z",0,"R",201,"R",7902903,"R",81,"R",5892853,"R",12,"R",526110,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",43,"R",1579550,"Z",0,"Z",0,"Z",0,"Z",0
134079,"R",321,"R",13711852,"Z",0,"Z",0,"Z",0,"Z",0,"R",51,"R",2093943,"R",44,"R",4193412,"R",30,"R",1188765,"R",16,"R",676376,"R",46,"R",1960311,"Z",0,"Z",0,"R",78,"R",1921453,"Z",0,"Z",0,"R",41,"R",1198956,"R",15,"R",478636,"Z",0,"Z",0
134097,"R",4488,"R",221294042,"R",368,"R",27225627,"R",1,"R",35771,"R",556,"R",26489342,"R",311,"R",34044063,"R",616,"R",28927811,"R",581,"R",30295698,"R",461,"R",22865445,"R",118,"R",6768276,"R",632,"R",16756831,"Z",0,"Z",0,"R",597,"R",19451843,"R",237,"R",8094188,"R",10,"R",339147
134112,"R",185,"R",10063430,"Z",0,"Z",0,"Z",0,"Z",0,"R",5,"R",219405,"R",83,"R",6092917,"R",20,"R",736433,"R",7,"R",339800,"R",1,"R",45000,"Z",0,"Z",0,"R",9,"R",305602,"R",42,"R",1797279,"R",18,"R",526994,"Z",0,"Z",0,"Z",0,"Z",0
134121,"R",13,"R",710387,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",8,"R",518494,"R",1,"R",57608,"Z",0,"Z",0,"R",1,"R",43992,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",3,"R",90293,"Z",0,"Z",0,"Z",0,"Z",0
134130,"R",7937,"R",443814723,"R",351,"R",31037910,"R",488,"R",36340087,"R",707,"R",32501038,"R",686,"R",83723045,"R",695,"R",40402608,"R",1550,"R",86880116,"R",320,"R",15211658,"R",177,"R",9691360,"R",806,"R",24115522,"R",7,"R",239998,"R",1492,"R",58707381,"R",607,"R",23411830,"R",51,"R",1552170
134149,"R",38,"R",1805506,"Z",0,"Z",0,"Z",0,"Z",0,"R",2,"R",50000,"R",8,"R",636959,"R",2,"R",78332,"R",1,"R",50086,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",25,"R",990129,"Z",0,"Z",0,"Z",0,"Z",0
134237,"R",1363,"R",67429832,"Z",0,"Z",0,"Z",0,"Z",0,"R",5,"R",182981,"R",192,"R",18226375,"R",62,"R",3066577,"R",66,"R",4230225,"R",179,"R",7644557,"R",1,"R",42436,"R",75,"R",1890767,"Z",0,"Z",0,"R",765,"R",31499378,"R",5,"R",185187,"R",13,"R",461349
134343,"R",285,"R",11416517,"Z",0,"Z",0,"Z",0,"Z",0,"R",13,"R",536472,"R",25,"R",2160340,"R",50,"R",1827466,"R",24,"R",1089329,"R",8,"R",427102,"Z",0,"Z",0,"R",44,"R",1253356,"Z",0,"Z",0,"R",121,"R",4122452,"Z",0,"Z",0,"Z",0,"Z",0
134422,"R",4,"R",118800,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"R",30000,"Z",0,"Z",0,"R",1,"R",42000,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",2,"R",46800,"Z",0,"Z",0,"Z",0,"Z",0
134495,"R",701,"R",28830243,"Z",0,"Z",0,"Z",0,"Z",0,"R",124,"R",4506908,"R",62,"R",5789873,"R",79,"R",3390129,"R",42,"R",2273281,"R",104,"R",3922216,"R",7,"R",303436,"R",78,"R",2262305,"R",18,"R",557120,"R",146,"R",4449311,"R",41,"R",1375664,"Z",0,"Z",0
134510,"R",22,"R",325080,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"R",14730,"R",8,"R",152290,"R",2,"R",25720,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",5,"R",51440,"R",1,"R",14730,"R",5,"R",66170,"Z",0,"Z",0,"Z",0,"Z",0
134608,"R",473,"R",25273640,"Z",0,"Z",0,"Z",0,"Z",0,"R",20,"R",1090285,"R",34,"R",4359343,"R",20,"R",1059270,"R",50,"R",2888130,"R",58,"R",3259973,"Z",0,"Z",0,"R",68,"R",2435090,"R",3,"R",128880,"R",166,"R",7697969,"R",46,"R",2006190,"R",8,"R",348510
134680,"R",37,"R",1925909,"Z",0,"Z",0,"Z",0,"Z",0,"R",4,"R",201149,"R",2,"R",240659,"R",2,"R",118586,"R",2,"R",152483,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",27,"R",1213032,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0
134811,"R",139,"R",8065656,"Z",0,"Z",0,"Z",0,"Z",0,"R",3,"R",149660,"R",33,"R",2863668,"R",2,"R",139180,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",101,"R",4913148,"Z",0,"Z",0,"Z",0,"Z",0
134909,"R",41,"R",1906694,"Z",0,"Z",0,"Z",0,"Z",0,"R",2,"R",87995,"R",8,"R",564837,"R",2,"R",92926,"R",1,"R",42000,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",28,"R",1118936,"Z",0,"Z",0,"Z",0,"Z",0
134945,"R",324,"R",14845466,"R",1,"R",51000,"Z",0,"Z",0,"R",23,"R",737398,"R",67,"R",5768670,"R",42,"R",1622019,"R",23,"R",1037440,"R",66,"R",3054823,"R",11,"R",335379,"R",30,"R",682318,"Z",0,"Z",0,"R",57,"R",1444895,"R",3,"R",82524,"R",1,"R",29000
135063,"R",26,"R",800490,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",6,"R",270436,"R",1,"R",39417,"R",2,"R",79663,"Z",0,"Z",0,"Z",0,"Z",0,"R",8,"R",151188,"Z",0,"Z",0,"R",9,"R",259786,"Z",0,"Z",0,"Z",0,"Z",0
135081,"R",1420,"R",79201473,"Z",0,"Z",0,"Z",0,"Z",0,"R",34,"R",1540978,"R",205,"R",23872030,"R",293,"R",13313926,"R",23,"R",1484774,"Z",0,"Z",0,"Z",0,"Z",0,"R",18,"R",556512,"Z",0,"Z",0,"R",847,"R",38433253,"Z",0,"Z",0,"Z",0,"Z",0
135124,"R",13,"R",595571,"Z",0,"Z",0,"Z",0,"Z",0,"R",10,"R",401241,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",3,"R",194330,"Z",0,"Z",0,"Z",0,"Z",0
135160,"R",134,"R",5899677,"Z",0,"Z",0,"Z",0,"Z",0,"R",2,"R",52310,"R",12,"R",1326872,"R",40,"R",2033539,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",5,"R",142283,"R",1,"R",41021,"R",69,"R",2115581,"R",5,"R",188071,"Z",0,"Z",0
135188,"R",182,"R",7698792,"Z",0,"Z",0,"Z",0,"Z",0,"R",12,"R",488620,"R",25,"R",2170331,"R",46,"R",1833888,"R",17,"R",730729,"R",19,"R",747681,"R",1,"R",41226,"R",14,"R",365792,"Z",0,"Z",0,"R",42,"R",1154020,"R",3,"R",91674,"R",3,"R",74831
135364,"R",30,"R",1721980,"Z",0,"Z",0,"Z",0,"Z",0,"R",4,"R",171700,"R",9,"R",743580,"Z",0,"Z",0,"R",3,"R",145500,"R",1,"R",80500,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",12,"R",534700,"R",1,"R",46000,"Z",0,"Z",0
135391,"R",317,"R",14375083,"Z",0,"Z",0,"Z",0,"Z",0,"R",49,"R",1978280,"R",34,"R",3194071,"R",53,"R",2673093,"R",23,"R",1085841,"R",16,"R",709826,"Z",0,"Z",0,"R",14,"R",465437,"Z",0,"Z",0,"R",110,"R",3587964,"R",18,"R",680571,"Z",0,"Z",0
135610,"R",17,"R",823000,"Z",0,"Z",0,"Z",0,"Z",0,"R",9,"R",412000,"R",2,"R",164000,"R",4,"R",159000,"Z",0,"Z",0,"R",2,"R",88000,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0
135717,"R",1577,"R",86510141,"Z",0,"Z",0,"Z",0,"Z",0,"R",70,"R",4317916,"R",101,"R",11906273,"R",75,"R",5299599,"R",133,"R",8944972,"R",66,"R",4083772,"R",5,"R",369468,"R",198,"R",7114300,"Z",0,"Z",0,"R",904,"R",43030107,"R",25,"R",1443734,"Z",0,"Z",0
135726,"R",3026,"R",195953487,"R",38,"R",3404859,"Z",0,"Z",0,"R",126,"R",6763648,"R",552,"R",64622872,"R",339,"R",19325455,"R",714,"R",44521738,"R",209,"R",14372727,"R",105,"R",4853060,"R",109,"R",5136391,"R",8,"R",347644,"R",680,"R",24898382,"R",128,"R",6902549,"R",18,"R",804162
135939,"R",11,"R",570041,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",5,"R",335198,"R",1,"R",37440,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",2,"R",94994,"R",3,"R",102409,"Z",0,"Z",0,"Z",0,"Z",0
135957,"R",28,"R",856388,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",4,"R",336068,"Z",0,"Z",0,"R",1,"R",60320,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",23,"R",460000,"Z",0,"Z",0,"Z",0,"Z",0
136066,"R",38,"R",2206967,"Z",0,"Z",0,"Z",0,"Z",0,"R",4,"R",150401,"R",18,"R",1459558,"Z",0,"Z",0,"R",1,"R",55000,"Z",0,"Z",0,"Z",0,"Z",0,"R",4,"R",146718,"Z",0,"Z",0,"R",11,"R",395290,"Z",0,"Z",0,"Z",0,"Z",0
