UNITID,XF1A01,F1A01,XF1A31,F1A31,XF1A04,F1A04,XF1A05,F1A05,XF1A06,F1A06,XF1A07,F1A07,XF1A08,F1A08,XF1A09,F1A09,XF1A10,F1A10,XF1A11,F1A11,XF1A12,F1A12,XF1A13,F1A13,XF1A14,F1A14,XF1A15,F1A15,XF1A16,F1A16,XF1A17,F1A17,XF1A18,F1A18,XF1A214,F1A214,XF1A224,F1A224,XF1A234,F1A234,XF1A324,F1A324,XF1A274,F1A274,XF1A27T4,F1A27T4,XF1A284,F1A284,XF1A334,F1A334,XF1A344,F1A344,XF1B01,F1B01,XF1B02,F1B02,XF1B03,F1B03,XF1B04,F1B04,XF1B04A,F1B04A,XF1B04B,F1B04B,XF1B05,F1B05,XF1B06,F1B06,XF1B26,F1B26,XF1B07,F1B07,XF1B08,F1B08,XF1B09,F1B09,XF1B10,F1B10,XF1B11,F1B11,XF1B12,F1B12,XF1B13,F1B13,XF1B14,F1B14,XF1B15,F1B15,XF1B16,F1B16,XF1B17,F1B17,XF1B18,F1B18,XF1B19,F1B19,XF1B27,F1B27,XF1B20,F1B20,XF1B21,F1B21,XF1B22,F1B22,XF1B23,F1B23,XF1B24,F1B24,XF1B25,F1B25,XF1C011,F1C011,XF1C012,F1C012,XF1C013,F1C013,XF1C014,F1C014,XF1C015,F1C015,XF1C016,F1C016,XF1C017,F1C017,XF1C021,F1C021,XF1C022,F1C022,XF1C023,F1C023,XF1C024,F1C024,XF1C025,F1C025,XF1C026,F1C026,XF1C027,F1C027,XF1C031,F1C031,XF1C032,F1C032,XF1C033,F1C033,XF1C034,F1C034,XF1C035,F1C035,XF1C036,F1C036,XF1C037,F1C037,XF1C051,F1C051,XF1C052,F1C052,XF1C053,F1C053,XF1C054,F1C054,XF1C055,F1C055,XF1C056,F1C056,XF1C057,F1C057,XF1C061,F1C061,XF1C062,F1C062,XF1C063,F1C063,XF1C064,F1C064,XF1C065,F1C065,XF1C066,F1C066,XF1C067,F1C067,XF1C071,F1C071,XF1C072,F1C072,XF1C073,F1C073,XF1C074,F1C074,XF1C075,F1C075,XF1C076,F1C076,XF1C077,F1C077,XF1C081,F1C081,XF1C082,F1C082,XF1C083,F1C083,XF1C084,F1C084,XF1C085,F1C085,XF1C086,F1C086,XF1C087,F1C087,XF1C101,F1C101,XF1C105,F1C105,XF1C111,F1C111,XF1C112,F1C112,XF1C113,F1C113,XF1C114,F1C114,XF1C115,F1C115,XF1C116,F1C116,XF1C117,F1C117,XF1C121,F1C121,XF1C122,F1C122,XF1C123,F1C123,XF1C124,F1C124,XF1C125,F1C125,XF1C126,F1C126,XF1C127,F1C127,XF1C131,F1C131,XF1C132,F1C132,XF1C133,F1C133,XF1C134,F1C134,XF1C135,F1C135,XF1C136,F1C136,XF1C137,F1C137,XF1C141,F1C141,XF1C142,F1C142,XF1C143,F1C143,XF1C144,F1C144,XF1C145,F1C145,XF1C146,F1C146,XF1C147,F1C147,XF1C191,F1C191,XF1C192,F1C192,XF1C193,F1C193,XF1C194,F1C194,XF1C195,F1C195,XF1C196,F1C196,XF1C197,F1C197,F1MHP,XF1M01,F1M01,XF1M02,F1M02,XF1M03,F1M03,XF1M04,F1M04,XF1D01,F1D01,XF1D02,F1D02,XF1D03,F1D03,XF1D04,F1D04,XF1D05,F1D05,XF1D06,F1D06,XF1E01,F1E01,XF1E02,F1E02,XF1E03,F1E03,XF1E04,F1E04,XF1E05,F1E05,XF1E06,F1E06,XF1E07,F1E07,XF1E08,F1E08,XF1E09,F1E09,XF1E10,F1E10,XF1E11,F1E11,F1FHA,XF1H01,F1H01,XF1H02,F1H02   
130217,"R",14072829,"R",11920623,"R",0,"R",11920623,"R",25993452,"R",0,"R",1873349,"R",1873349,"R",0,"R",1598924,"R",1598924,"R",3472273,"R",11920623,"R",6501400,"R",0,"R",4099156,"R",22521179,"R",0,"R",235640,"R",16100088,"R",3227205,"R",628908,"R",20191841,"R",8271218,"R",0,"R",0,"R",2461073,"R",187379,"R",950556,"R",111638,"R",0,"R",111638,"R",0,"A",,"R",0,"A",,"R",154584,"R",3865230,"R",0,"R",11696857,"R",0,"R",3162707,"R",0,"R",0,"R",183545,"R",8698,"R",220,"R",15052027,"R",18917257,"R",418328,"R",0,"R",0,"R",632700,"R",1051028,"R",19968285,"R",8054043,"R",4418764,"R",2196834,"R",297608,"R",359835,"R",781002,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",34391,"R",0,"R",0,"R",1271,"R",29785,"R",3335,"R",0,"R",4959660,"R",2510711,"R",1325026,"R",183266,"R",459718,"R",480939,"R",0,"R",2144102,"R",1155513,"R",626593,"R",79228,"R",74855,"R",207913,"R",0,"R",2713608,"R",1251714,"R",777513,"R",100272,"R",320970,"R",263139,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1736328,"R",-1736328,"R",0,"R",1303516,"R",1303516,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",19209320,"R",9336702,"R",4925966,"R",661645,"R",4285007,"R",0,"R",0,2 ,"A",,"A",,"A",,"A",,"R",19968285,"R",19209320,"R",758965,"R",21762214,"R",0,"R",22521179,"R",3162707,"R",54002,"R",256458,"R",0,"R",172019,"R",882797,"R",4527983,"R",3224467,"R",0,"R",3224467,"R",1303516,1 ,"R",2550823,"R",2719239
130396,"R",9707378,"R",176212996,"R",0,"R",176212996,"R",185920374,"R",0,"R",6682626,"R",6682626,"R",0,"R",4222975,"R",4222975,"R",10905601,"R",176212996,"R",3101022,"R",0,"R",-4299245,"R",175014773,"R",992091,"R",0,"R",188591092,"R",8519551,"R",19900,"R",198122634,"R",21909639,"R",0,"R",0,"R",12603857,"R",1220640,"R",1409112,"R",93875,"R",11239,"R",82636,"R",0,"A",,"R",25936,"A",,"R",874614,"R",16228034,"R",0,"R",29153392,"R",0,"R",13396972,"R",0,"R",0,"R",134180,"R",2929,"R",1078,"R",42688551,"R",58916585,"R",316810,"R",0,"R",0,"R",4795314,"R",5112124,"R",64028709,"R",37970804,"R",19522835,"R",9703748,"R",3307775,"R",586173,"R",4850273,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",85969,"R",48090,"R",16852,"R",7489,"R",2557,"R",10981,"R",0,"R",13014650,"R",5833920,"R",3013690,"R",1133754,"R",1370835,"R",1662451,"R",0,"R",6746376,"R",3115470,"R",1748472,"R",587702,"R",432971,"R",861761,"R",0,"R",7099822,"R",2568185,"R",1791037,"R",618492,"R",1215199,"R",906909,"R",0,"R",0,"R",0,"R",0,"R",0,"R",8292375,"R",-8292375,"R",0,"R",5236863,"R",5236863,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",70154484,"R",31088500,"R",16273799,"R",5655212,"R",17136973,"R",0,"R",0,2 ,"A",,"A",,"A",,"A",,"R",64028709,"R",70154484,"R",-6125775,"R",181140548,"R",0,"R",175014773,"R",13396972,"R",160000,"R",907480,"R",0,"R",35618,"R",3241001,"R",17741071,"R",12504208,"R",0,"R",12504208,"R",5236863,1 ,"R",636236,"R",888488
130493,"R",132775896,"R",340820198,"R",25994380,"R",366814578,"R",499590474,"R",0,"R",93211067,"R",93211067,"R",0,"R",20110901,"R",20110901,"R",113321968,"R",340820198,"R",3893004,"R",0,"R",41555304,"R",386268506,"R",6438941,"R",15390800,"R",395056898,"R",54092468,"R",56496053,"R",527475160,"R",226060050,"R",0,"R",0,"R",77873319,"R",1645704,"R",5153204,"R",2391614,"R",42225,"R",2349389,"R",25793442,"R",0,"R",0,"R",0,"R",5882013,"R",118739296,"R",0,"R",85474454,"R",0,"R",13109461,"R",7343433,"R",0,"R",312707,"R",133640,"R",652034,"R",107025729,"R",225765025,"R",43885215,"R",0,"R",0,"R",0,"R",43885215,"R",269650240,"R",108139752,"R",58620150,"R",27143072,"R",10919133,"R",1749943,"R",9707454,"R",0,"R",2363778,"R",915687,"R",386979,"R",165852,"R",731642,"R",163618,"R",0,"R",908818,"R",478244,"R",117471,"R",75845,"R",164197,"R",73061,"R",0,"R",19026421,"R",8716502,"R",4089083,"R",1630371,"R",3107085,"R",1483380,"R",0,"R",27261558,"R",12533356,"R",6737499,"R",2453511,"R",2877978,"R",2659214,"R",0,"R",31941329,"R",13847323,"R",8335505,"R",2824256,"R",3364269,"R",3569976,"Z",0,"R",0,"R",5753649,"R",4343738,"R",0,"R",12566922,"R",-22664309,"R",0,"R",21985872,"R",21985872,"R",25181519,"R",4908098,"R",2422331,"R",933290,"R",11910194,"R",5007606,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",236809047,"R",105773009,"R",53575678,"R",19002258,"R",58458102,"R",0,"R",0,2 ,"A",,"A",,"A",,"A",,"R",269650240,"R",236809047,"R",32841193,"R",353493413,"R",-66100,"R",386268506,"R",13109461,"R",296676,"R",4465320,"R",0,"R",4093400,"R",9934049,"R",31898906,"R",9348719,"R",564315,"R",9913034,"R",21985872,1 ,"R",13493689,"R",15176900
130606,"R",8782223,"R",47135584,"R",20559,"R",47156143,"R",55938366,"R",0,"R",4487652,"R",4487652,"R",0,"R",3028631,"R",3028631,"R",7516283,"R",47135584,"R",4333181,"R",0,"R",-3046682,"R",48422083,"R",870576,"R",0,"R",56472503,"R",4774211,"R",0,"R",62117290,"R",14981707,"R",0,"R",0,"R",9038165,"R",438949,"R",464122,"R",70946,"R",0,"R",70946,"R",0,"A",,"R",124749,"A",,"R",254851,"R",10391782,"R",0,"R",20091447,"R",0,"R",5387898,"R",0,"R",0,"R",2549,"R",2188,"R",1115,"R",25485197,"R",35876979,"R",281388,"R",0,"R",0,"R",0,"R",281388,"R",36158367,"R",18672761,"R",10547496,"R",5327460,"R",937733,"R",332863,"R",1527209,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",6707,"R",5681,"R",140,"R",337,"R",0,"R",549,"R",0,"R",9480832,"R",4406746,"R",2974407,"R",476121,"R",848139,"R",775419,"R",0,"R",4254526,"R",2103834,"R",1438940,"R",213659,"R",150124,"R",347969,"R",0,"R",4886480,"R",1972176,"R",1575555,"R",245395,"R",693698,"R",399656,"R",0,"R",0,"R",0,"R",0,"R",0,"R",3050802,"R",-3050802,"R",0,"R",2472553,"R",2472553,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",282318,"R",0,"R",0,"R",0,"R",282318,"R",0,"R",0,"R",40056177,"R",19035933,"R",11316502,"R",1873245,"R",7830497,"R",0,"R",0,2 ,"A",,"A",,"A",,"A",,"R",36158367,"R",40056177,"R",-3897810,"R",52319893,"R",0,"R",48422083,"R",5387898,"R",69577,"R",427675,"R",0,"R",34158,"R",1835197,"R",7754505,"R",5281952,"R",0,"R",5281952,"R",2472553,1 ,"R",537702,"R",537702
130624,"N",29448355,"N",46278643,"N",104593,"N",46383236,"N",75831591,"N",0,"N",9846403,"N",9846403,"N",0,"N",6929974,"N",6929974,"N",16776377,"N",46278643,"N",10803347,"N",0,"N",1973224,"N",59055214,"N",15083422,"N",0,"N",23967242,"N",20914288,"N",4794485,"N",64759437,"N",18480794,"N",0,"N",0,"N",15306242,"N",2349920,"N",1087633,"N",138289,"N",0,"N",138289,"N",0,"A",,"N",107696,"A",,"N",451916,"N",19441696,"N",0,"N",53772818,"N",0,"N",10485377,"N",0,"N",0,"N",587353,"N",14678,"N",43,"N",64860269,"N",84301965,"N",12766176,"N",0,"N",0,"N",9014158,"N",21780334,"N",106082299,"N",43871341,"N",22730648,"N",12805400,"N",1526503,"N",1920454,"N",4888336,"N",0,"N",0,"N",0,"N",0,"N",0,"N",0,"N",0,"N",0,"N",5200,"N",0,"N",0,"N",180,"N",4441,"N",579,"N",0,"N",21820072,"N",10164913,"N",6215215,"N",759232,"N",2249425,"N",2431287,"N",0,"N",12370352,"N",6187228,"N",3558790,"N",430427,"N",815548,"N",1378359,"N",0,"N",14200469,"N",5826043,"N",3819887,"N",494107,"N",2478157,"N",1582275,"N",0,"N",0,"N",0,"N",0,"N",0,"N",10280837,"N",-10280837,"N",0,"N",4279961,"N",4279961,"N",0,"N",0,"N",0,"N",0,"N",0,"N",0,"N",0,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"N",-1,"N",0,"N",1,"N",1,"N",-4,"N",1,"N",0,"N",96547394,"N",44908832,"N",26399293,"N",3210450,"N",22028819,"N",0,"N",0,2 ,"A",,"A",,"A",,"A",,"N",106082299,"N",96547394,"N",9534905,"N",49520309,"N",0,"N",59055214,"N",10485377,"N",1078410,"N",890171,"N",0,"N",307492,"N",3515125,"N",16276575,"N",11996614,"N",0,"N",11996614,"N",4279961,1 ,"N",601364,"N",601364
130776,"R",65568514,"R",238506743,"R",8175932,"R",246682675,"R",312251189,"R",0,"R",45291218,"R",45291218,"R",0,"R",11033828,"R",11033828,"R",56325046,"R",238506743,"R",2106239,"R",407116,"R",14906045,"R",255926143,"R",21425334,"R",0,"R",327297047,"R",32729851,"R",969667,"R",382421899,"R",144230317,"R",0,"R",0,"R",37849780,"R",0,"R",0,"R",0,"R",0,"R",0,"R",16965641,"R",0,"R",0,"R",0,"R",2714622,"R",57530043,"R",0,"R",52708713,"R",0,"R",8134842,"R",2454977,"R",33000,"R",128740,"R",53045,"R",719314,"R",64232631,"R",121762674,"R",9882961,"R",0,"R",0,"R",0,"R",9882961,"R",131645635,"R",59663284,"R",32657798,"R",14751903,"R",6232811,"R",1894996,"R",4125776,"R",0,"R",644137,"R",266786,"R",120540,"R",50624,"R",172677,"R",33510,"R",0,"R",830464,"R",378034,"R",147163,"R",68704,"R",191085,"R",45478,"R",0,"R",10223576,"R",5225499,"R",2384585,"R",1000432,"R",950830,"R",662230,"R",0,"R",19663595,"R",8932668,"R",4345736,"R",1745331,"R",3484547,"R",1155313,"R",0,"R",27712054,"R",12412409,"R",6773131,"R",2521570,"R",4335804,"R",1669140,"R",0,"R",0,"R",0,"R",0,"R",0,"R",7978679,"R",-7978679,"R",0,"R",10393236,"R",10393236,"R",11891250,"R",1961889,"R",1340052,"R",433922,"R",7868155,"R",287232,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",141021596,"R",61835083,"R",29863110,"R",12053394,"R",37270009,"R",0,"R",0,2 ,"A",,"A",,"A",,"A",,"R",131645635,"R",141021596,"R",-9375961,"R",265302104,"R",0,"R",255926143,"R",7699052,"R",435790,"R",2454977,"R",33000,"R",0,"R",6522912,"R",17145731,"R",6752495,"R",0,"R",6752495,"R",10393236,1 ,"R",14792910,"R",18420972
130882,"R",3210519,"R",1682444,"R",0,"R",1682444,"R",4892963,"R",0,"R",632695,"R",632695,"R",0,"R",0,"R",0,"R",632695,"R",1682444,"R",0,"R",0,"R",2577824,"R",4260268,"R",0,"R",0,"R",948982,"R",2231514,"R",0,"R",3180496,"R",1532902,"R",0,"R",0,"R",23752,"R",2716606,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"R",0,"A",,"R",0,"R",2740358,"R",0,"R",7128219,"R",0,"R",0,"R",0,"R",6832141,"R",0,"R",0,"R",1047230,"R",15007590,"R",17747948,"R",700000,"R",0,"R",0,"R",0,"R",700000,"R",18447948,"R",2915379,"R",1022052,"R",341992,"Z",0,"R",1551335,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",44680,"Z",0,"Z",0,"Z",0,"R",44680,"Z",0,"Z",0,"R",2925,"Z",0,"Z",0,"Z",0,"R",2925,"Z",0,"Z",0,"R",13515812,"R",5211074,"R",2321670,"R",233346,"R",5139234,"R",610488,"Z",0,"R",0,"Z",0,"Z",0,"Z",0,"R",610488,"R",-610488,"Z",0,"A",,"A",,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",16478796,"R",6233126,"R",2663662,"R",233346,"R",7348662,"R",0,"R",0,2 ,"A",,"A",,"A",,"A",,"R",18447948,"R",16478796,"R",1969152,"R",3635070,"R",-1343954,"R",4260268,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,1 ,"R",16372366,"R",17227380
130907,"R",63961622,"R",126853929,"R",0,"R",126853929,"R",190815551,"R",0,"R",7320904,"R",7320904,"R",0,"R",0,"R",0,"R",7320904,"R",72108840,"R",0,"R",0,"R",111385807,"R",183494647,"R",4406565,"R",0,"R",116024907,"R",6422457,"R",27359,"R",126881288,"R",54745090,"R",0,"R",0,"R",47916141,"R",4991392,"R",18638698,"R",0,"R",0,"R",0,"R",0,"A",,"R",0,"A",,"R",0,"R",71546231,"R",0,"R",68443941,"R",0,"R",22234595,"R",0,"R",0,"R",0,"R",0,"R",0,"R",90678536,"R",162224767,"R",3600000,"R",0,"R",0,"R",0,"R",3600000,"R",165824767,"R",81674042,"R",44113964,"R",17173201,"R",1891584,"R",7523111,"R",10972182,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",3615656,"R",1399099,"R",705661,"R",63074,"R",1049071,"R",398751,"R",0,"R",18131384,"R",7713324,"R",3353007,"R",338193,"R",4684049,"R",2042811,"R",0,"R",11828736,"R",6048480,"R",2783727,"R",278514,"R",1164491,"R",1553524,"R",0,"R",19218584,"R",3982281,"R",1919006,"R",261099,"R",11558223,"R",1497975,"R",0,"R",0,"Z",0,"Z",0,"Z",0,"R",16465243,"R",-16465243,"Z",0,"R",5543770,"R",5543770,"R",2298211,"R",747165,"R",297841,"Z",0,"R",1253205,"Z",0,"R",0,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",142310383,"R",64004313,"R",26232443,"R",2832464,"R",49241163,"R",0,"R",0,2 ,"A",,"A",,"A",,"A",,"R",165824767,"R",142310383,"R",23514384,"R",108950121,"R",51030142,"R",183494647,"R",22021998,"R",361356,"R",1116934,"R",0,"R",0,"R",310176,"R",23810464,"R",18266694,"R",0,"R",18266694,"R",5543770,2 ,"A",,"A",
130934,"R",30434105,"R",231824896,"R",26773160,"R",258598056,"R",289032161,"R",2894815,"R",12984002,"R",15878817,"R",123409101,"R",28922227,"R",152331328,"R",168210145,"R",114870915,"R",8665932,"Z",0,"R",-2714831,"R",120822016,"R",4322297,"R",21377741,"R",267005651,"R",50555288,"R",15751369,"R",359012346,"R",127187450,"R",0,"R",0,"R",23404926,"R",18784481,"R",404143,"Z",0,"Z",0,"Z",0,"R",23419803,"Z",0,"R",211043,"Z",0,"R",4275571,"R",70499967,"Z",0,"R",34620600,"Z",0,"R",9061975,"Z",0,"Z",0,"R",27346,"R",654886,"R",0,"R",44364807,"R",114864774,"R",4300000,"Z",0,"Z",0,"R",685537,"R",4985537,"R",119850311,"R",45560746,"R",25686499,"R",10760517,"R",4027024,"R",2200105,"R",2744313,"R",142288,"R",12746106,"R",4805789,"R",1486430,"R",1130133,"R",4553598,"R",770156,"Z",0,"R",2253326,"R",1207851,"R",528937,"R",199791,"R",180595,"R",136152,"Z",0,"R",5430483,"R",2806177,"R",843991,"R",481493,"R",970697,"R",328125,"Z",0,"R",19041463,"R",7587606,"R",3051653,"R",1422219,"R",3009691,"R",969205,"R",3001089,"R",17663722,"R",8034910,"R",3359280,"R",1566152,"R",3636087,"R",1067293,"Z",0,"R",0,"R",2440789,"R",1491663,"Z",0,"R",3258687,"R",-7191139,"Z",0,"R",0,"R",0,"R",21540196,"R",1178004,"R",501456,"R",1725516,"R",14880215,"R",1175895,"R",2079110,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",124236042,"R",53747625,"R",22023927,"R",10552328,"R",32689675,"R",0,"R",5222487,1 ,"R",-3263680,"R",14934607,"R",654666,"R",5159814,"R",119850311,"R",124236042,"R",-4385731,"R",125207747,"R",0,"R",120822016,"R",9061975,"R",649399,"R",2437687,"R",69969,"R",192564,"R",12927465,"R",25339059,"R",25339059,"Z",0,"R",25339059,"R",0,1 ,"R",22620492,"R",22611554
131399,"R",54768764,"R",183988920,"R",49890330,"R",233879250,"R",288648014,"R",0,"R",59805423,"R",59805423,"R",0,"R",0,"R",0,"R",59805423,"R",195367323,"R",4962581,"R",7568086,"R",20944601,"R",228842591,"R",7531544,"R",0,"R",297121307,"R",35788680,"R",3846859,"R",344288390,"R",148921067,"R",0,"R",0,"R",31083170,"R",15544383,"R",0,"R",6132067,"R",5492540,"R",639527,"R",441772,"R",0,"R",274460,"R",0,"R",3378950,"R",56854802,"R",0,"R",73457573,"R",0,"R",8043898,"R",0,"R",0,"R",895864,"R",-1252690,"R",0,"R",81144645,"R",137999447,"R",42778544,"R",0,"R",0,"R",0,"R",42778544,"R",180777991,"R",43810288,"R",28207490,"R",6079215,"R",1976114,"R",1494482,"R",6052987,"R",0,"R",4909997,"R",2280591,"R",491508,"R",159770,"R",1299745,"R",678383,"R",0,"R",2371600,"R",1101559,"R",237405,"R",77171,"R",627796,"R",327669,"R",0,"R",18031113,"R",8375075,"R",1804977,"R",586727,"R",4773091,"R",2491243,"R",0,"R",9487870,"R",4406917,"R",949769,"R",308733,"R",2511573,"R",1310878,"R",0,"R",20278385,"R",9418886,"R",2029937,"R",659853,"R",366979,"R",7802730,"R",0,"R",0,"R",8953844,"R",1929712,"R",627274,"R",7766343,"R",-19277173,"R",0,"R",12378934,"R",12378934,"R",4438820,"R",2061739,"R",444341,"R",144438,"R",1175019,"R",613283,"R",0,"R",0,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"R",0,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"R",23817253,"R",0,"R",1,"R",0,"R",23817252,"R",0,"R",0,"R",139524260,"R",64806101,"R",13966865,"R",4540080,"R",56211214,"R",0,"R",0,2 ,"A",,"A",,"A",,"A",,"R",180777991,"R",139524260,"R",41253731,"R",187588860,"R",0,"R",228842591,"R",8043898,"R",6251716,"R",0,"R",5492540,"R",639527,"R",1248769,"R",21676450,"R",1414836,"R",7882680,"R",9297516,"R",12378934,1 ,"R",45129192,"R",43505112
132374,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",4855529,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"A",,"R",1235911,"A",,"R",235000,"R",6326440,"R",0,"R",0,"R",20035431,"R",1439444,"R",3441582,"R",0,"R",0,"R",0,"R",0,"R",24916457,"R",31242897,"A",,"A",,"A",,"R",0,"R",0,"R",31242897,"R",25211769,"R",8209171,"R",1751148,"Z",0,"R",15251450,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",3130219,"R",1923888,"R",566394,"Z",0,"R",639937,"Z",0,"Z",0,"R",1263096,"R",794450,"R",254028,"Z",0,"R",214618,"Z",0,"Z",0,"R",4001261,"R",2272446,"R",408391,"Z",0,"R",1320424,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1545211,"R",1545211,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",2170357,"R",1275500,"R",699486,"R",0,"R",195371,"Z",0,"R",0,"R",37321913,"R",14475455,"R",3679447,"R",0,"R",19167011,"R",0,"R",0,2 ,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",1415151,"R",53930,"R",292872,"R",0,"R",18258,"R",0,"R",1780211,"R",235000,"R",0,"R",235000,"R",1545211,-2 ,"A",,"A",
132675,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",201841,"R",317013,"R",160690,"Z",0,"Z",0,"Z",0,"A",,"A",,"Z",0,"A",,"R",0,"R",679544,"R",0,"R",0,"R",0,"R",317013,"R",0,"R",0,"R",0,"R",0,"R",0,"R",317013,"R",996557,"A",,"A",,"A",,"R",0,"R",0,"R",996557,"R",1153718,"R",921769,"R",231949,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",295079,"R",239574,"R",55505,"R",0,"R",0,"R",0,"R",0,"R",260683,"R",212708,"R",47975,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1709480,"R",1374051,"R",335429,"R",0,"R",0,"R",0,"R",0,2 ,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",317013,"Z",0,"R",16690,"Z",0,"Z",0,"R",0,"R",333703,"R",333703,"R",0,"R",333703,"R",0,-2 ,"A",,"A",
