UNITID,ARANK,XSATOTLT,SATOTLT,XSATOTLM,SATOTLM,XSATOTLW,SATOTLW,XSA09MCT,SA09MCT,XSA09MCM,SA09MCM,XSA09MCW,SA09MCW,XSA10MCT,SA10MCT,XSA10MCM,SA10MCM,XSA10MCW,SA10MCW,XSA11MCT,SA11MCT,XSA11MCM,SA11MCM,XSA11MCW,SA11MCW,XSA12MCT,SA12MCT,XSA12MCM,SA12MCM,XSA12MCW,SA12MCW,XSAMNTHT,SAMNTHT,XSAMNTHM,SAMNTHM,XSAMNTHW,SAMNTHW,XSAOUTLT,SAOUTLT,XSAOUTLM,SAOUTLM,XSAOUTLW,SAOUTLW,XSAAVMNT,SAAVMNT,XSAAVMNM,SAAVMNM,XSAAVMNW,SAAVMNW 
100858,2,"R",397,"R",238,"R",159,"R",302,"R",186,"R",116,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",95,"R",52,"R",43,"R",3858,"R",2298,"R",1560,"R",32282931,"R",19923368,"R",12359563,"R",8368,"R",8670,"R",7923
100858,3,"R",249,"R",127,"R",122,"R",192,"R",101,"R",91,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",57,"R",26,"R",31,"R",2412,"R",1221,"R",1191,"R",17966199,"R",9518905,"R",8447294,"R",7449,"R",7796,"R",7093
100858,4,"R",96,"R",44,"R",52,"R",80,"R",39,"R",41,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",16,"R",5,"R",11,"R",912,"R",411,"R",501,"R",4224851,"R",1919779,"R",2305072,"R",4633,"R",4671,"R",4601
100858,5,"R",7,"R",7,"Z",0,"R",7,"R",7,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",63,"R",63,"Z",0,"R",404000,"R",404000,"Z",0,"R",6413,"R",6413,"A",
100858,7,"R",1192,"R",777,"R",415,"R",851,"R",564,"R",287,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",341,"R",213,"R",128,"R",11751,"R",7632,"R",4119,"R",107836387,"R",75758304,"R",32078083,"R",9177,"R",9926,"R",7788
100937,1,"R",31,"R",23,"R",8,"R",31,"R",23,"R",8,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",279,"R",207,"R",72,"R",2374000,"R",1756050,"R",617950,"R",8509,"R",8483,"R",8583
100937,2,"R",22,"R",13,"R",9,"R",22,"R",13,"R",9,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",198,"R",117,"R",81,"R",1439211,"R",827206,"R",612005,"R",7269,"R",7070,"R",7556
100937,3,"R",23,"R",10,"R",13,"R",23,"R",10,"R",13,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",207,"R",90,"R",117,"R",1310900,"R",569000,"R",741900,"R",6333,"R",6322,"R",6341
100937,4,"R",3,"R",2,"R",1,"R",3,"R",2,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",27,"R",18,"R",9,"R",117000,"R",82000,"R",35000,"R",4333,"R",4556,"R",3889
100937,5,"R",5,"R",4,"R",1,"R",5,"R",4,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",45,"R",36,"R",9,"R",210045,"R",176006,"R",34039,"R",4668,"R",4889,"R",3782
100937,7,"R",84,"R",52,"R",32,"R",84,"R",52,"R",32,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",756,"R",468,"R",288,"R",5451156,"R",3410262,"R",2040894,"R",7211,"R",7287,"R",7086
101028,6,"R",36,"R",10,"R",26,"R",20,"R",3,"R",17,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",16,"R",7,"R",9,"R",372,"R",111,"R",261,"R",2027915,"R",627595,"R",1400320,"R",5451,"R",5654,"R",5365
101028,7,"R",36,"R",10,"R",26,"R",20,"R",3,"R",17,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",16,"R",7,"R",9,"R",372,"R",111,"R",261,"R",2027915,"R",627595,"R",1400320,"R",5451,"R",5654,"R",5365
101073,2,"R",6,"R",4,"R",2,"Z",0,"Z",0,"Z",0,"R",6,"R",4,"R",2,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",60,"R",40,"R",20,"R",512000,"R",252000,"R",260000,"R",8533,"R",6300,"R",13000
101073,3,"R",14,"R",5,"R",9,"Z",0,"Z",0,"Z",0,"R",14,"R",5,"R",9,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",140,"R",50,"R",90,"R",795000,"R",265000,"R",530000,"R",5679,"R",5300,"R",5889
101073,4,"R",3,"Z",0,"R",3,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",3,"Z",0,"R",3,"R",36,"Z",0,"R",36,"R",70000,"Z",0,"R",70000,"R",1944,"A",,"R",1944
101073,7,"R",23,"R",9,"R",14,"Z",0,"Z",0,"Z",0,"R",20,"R",9,"R",11,"Z",0,"Z",0,"Z",0,"R",3,"Z",0,"R",3,"R",236,"R",90,"R",146,"R",1377000,"R",517000,"R",860000,"R",5835,"R",5744,"R",5890
101116,3,"R",3,"R",2,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",3,"R",2,"R",1,"R",36,"R",24,"R",12,"R",176571,"R",121136,"R",55435,"R",4905,"R",5047,"R",4620
101116,4,"R",11,"R",4,"R",7,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",11,"R",4,"R",7,"R",132,"R",48,"R",84,"R",597797,"R",248528,"R",349269,"R",4529,"R",5178,"R",4158
101116,7,"R",14,"R",6,"R",8,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",14,"R",6,"R",8,"R",168,"R",72,"R",96,"R",774368,"R",369664,"R",404704,"R",4609,"R",5134,"R",4216
101143,6,"R",71,"R",49,"R",22,"R",69,"R",48,"R",21,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",2,"R",1,"R",1,"R",645,"R",444,"R",201,"R",3924862,"R",2740614,"R",1184248,"R",6085,"R",6173,"R",5892
101143,7,"R",71,"R",49,"R",22,"R",69,"R",48,"R",21,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",2,"R",1,"R",1,"R",645,"R",444,"R",201,"R",3924862,"R",2740614,"R",1184248,"R",6085,"R",6173,"R",5892
101161,6,"R",78,"R",34,"R",44,"R",63,"R",26,"R",37,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",15,"R",8,"R",7,"R",747,"R",330,"R",417,"R",4541958,"R",1992594,"R",2549364,"R",6080,"R",6038,"R",6114
101161,7,"R",78,"R",34,"R",44,"R",63,"R",26,"R",37,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",15,"R",8,"R",7,"R",747,"R",330,"R",417,"R",4541958,"R",1992594,"R",2549364,"R",6080,"R",6038,"R",6114
101189,1,"R",42,"R",31,"R",11,"R",21,"R",15,"R",6,"R",10,"R",9,"R",1,"Z",0,"Z",0,"Z",0,"R",11,"R",7,"R",4,"R",421,"R",309,"R",112,"R",3458166,"R",2584453,"R",873713,"R",8214,"R",8364,"R",7801
101189,2,"R",20,"R",14,"R",6,"R",8,"R",4,"R",4,"R",9,"R",8,"R",1,"Z",0,"Z",0,"Z",0,"R",3,"R",2,"R",1,"R",198,"R",140,"R",58,"R",1549606,"R",1195584,"R",354022,"R",7826,"R",8540,"R",6104
101189,3,"R",39,"R",21,"R",18,"R",17,"R",9,"R",8,"R",4,"R",2,"R",2,"Z",0,"Z",0,"Z",0,"R",18,"R",10,"R",8,"R",409,"R",221,"R",188,"R",2006210,"R",1070977,"R",935233,"R",4905,"R",4846,"R",4975
101189,4,"R",3,"R",2,"R",1,"R",3,"R",2,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",27,"R",18,"R",9,"R",78863,"R",58531,"R",20332,"R",2921,"R",3252,"R",2259
101189,6,"R",1,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",10,"Z",0,"R",10,"R",30972,"Z",0,"R",30972,"R",3097,"A",,"R",3097
101189,7,"R",105,"R",68,"R",37,"R",49,"R",30,"R",19,"R",24,"R",19,"R",5,"Z",0,"Z",0,"Z",0,"R",32,"R",19,"R",13,"R",1065,"R",688,"R",377,"R",7123817,"R",4909545,"R",2214272,"R",6689,"R",7136,"R",5873
101240,6,"R",154,"R",63,"R",91,"R",152,"R",61,"R",91,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",2,"R",2,"Z",0,"R",1392,"R",573,"R",819,"R",8343168,"R",3438902,"R",4904266,"R",5994,"R",6002,"R",5988
101240,7,"R",154,"R",63,"R",91,"R",152,"R",61,"R",91,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",2,"R",2,"Z",0,"R",1392,"R",573,"R",819,"R",8343168,"R",3438902,"R",4904266,"R",5994,"R",6002,"R",5988
101286,6,"R",129,"R",46,"R",83,"R",128,"R",45,"R",83,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"R",1,"Z",0,"R",1164,"R",417,"R",747,"R",6512615,"R",2362870,"R",4149745,"R",5595,"R",5666,"R",5555
101286,7,"R",129,"R",46,"R",83,"R",128,"R",45,"R",83,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"R",1,"Z",0,"R",1164,"R",417,"R",747,"R",6512615,"R",2362870,"R",4149745,"R",5595,"R",5666,"R",5555
101295,6,"R",126,"R",42,"R",84,"R",125,"R",42,"R",83,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"R",1,"R",1137,"R",378,"R",759,"R",6753048,"R",2279634,"R",4473414,"R",5939,"R",6031,"R",5894
101295,7,"R",126,"R",42,"R",84,"R",125,"R",42,"R",83,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"R",1,"R",1137,"R",378,"R",759,"R",6753048,"R",2279634,"R",4473414,"R",5939,"R",6031,"R",5894
101301,6,"R",53,"R",18,"R",35,"R",53,"R",18,"R",35,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",477,"R",162,"R",315,"R",2804091,"R",933228,"R",1870863,"R",5879,"R",5761,"R",5939
101301,7,"R",53,"R",18,"R",35,"R",53,"R",18,"R",35,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",477,"R",162,"R",315,"R",2804091,"R",933228,"R",1870863,"R",5879,"R",5761,"R",5939
101365,1,"R",1,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"R",1,"R",12,"Z",0,"R",12,"R",109942,"Z",0,"R",109942,"R",9162,"A",,"R",9162
101365,2,"R",7,"R",2,"R",5,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",7,"R",2,"R",5,"R",84,"R",24,"R",60,"R",422608,"R",114662,"R",307946,"R",5031,"R",4778,"R",5132
101365,3,"R",1,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"R",1,"Z",0,"R",12,"R",12,"Z",0,"R",45000,"R",45000,"Z",0,"R",3750,"R",3750,"A",
101365,7,"R",9,"R",3,"R",6,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",9,"R",3,"R",6,"R",108,"R",36,"R",72,"R",577550,"R",159662,"R",417888,"R",5348,"R",4435,"R",5804
101435,1,"R",11,"R",7,"R",4,"R",11,"R",7,"R",4,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",99,"R",63,"R",36,"R",794934,"R",506058,"R",288876,"R",8030,"R",8033,"R",8024
101435,2,"R",6,"R",4,"R",2,"R",6,"R",4,"R",2,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",54,"R",36,"R",18,"R",312681,"R",204649,"R",108032,"R",5790,"R",5685,"R",6002
101435,3,"R",34,"R",17,"R",17,"R",34,"R",17,"R",17,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",306,"R",153,"R",153,"R",1732756,"R",838670,"R",894086,"R",5663,"R",5482,"R",5844
101435,7,"R",51,"R",28,"R",23,"R",51,"R",28,"R",23,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",459,"R",252,"R",207,"R",2840371,"R",1549377,"R",1290994,"R",6188,"R",6148,"R",6237
101453,6,"R",6,"R",5,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",6,"R",5,"R",1,"R",72,"R",60,"R",12,"R",250648,"R",203752,"R",46896,"R",3481,"R",3396,"R",3908
101453,7,"R",6,"R",5,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",6,"R",5,"R",1,"R",72,"R",60,"R",12,"R",250648,"R",203752,"R",46896,"R",3481,"R",3396,"R",3908
101462,6,"R",32,"R",14,"R",18,"R",1,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",31,"R",13,"R",18,"R",381,"R",165,"R",216,"R",1659517,"R",696777,"R",962740,"R",4356,"R",4223,"R",4457
101462,7,"R",32,"R",14,"R",18,"R",1,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",31,"R",13,"R",18,"R",381,"R",165,"R",216,"R",1659517,"R",696777,"R",962740,"R",4356,"R",4223,"R",4457
101471,6,"R",31,"R",21,"R",10,"R",18,"R",12,"R",6,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",13,"R",9,"R",4,"R",318,"R",216,"R",102,"R",2001530,"R",1396084,"R",605446,"R",6294,"R",6463,"R",5936
101471,7,"R",31,"R",21,"R",10,"R",18,"R",12,"R",6,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",13,"R",9,"R",4,"R",318,"R",216,"R",102,"R",2001530,"R",1396084,"R",605446,"R",6294,"R",6463,"R",5936
101480,1,"R",93,"R",71,"R",22,"R",73,"R",51,"R",22,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",20,"R",20,"Z",0,"R",897,"R",699,"R",198,"R",7586136,"R",5911484,"R",1674652,"R",8457,"R",8457,"R",8458
101480,2,"R",71,"R",37,"R",34,"R",66,"R",36,"R",30,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",5,"R",1,"R",4,"R",654,"R",336,"R",318,"R",4495770,"R",2348504,"R",2147266,"R",6874,"R",6990,"R",6752
101480,3,"R",65,"R",37,"R",28,"R",64,"R",37,"R",27,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"R",1,"R",588,"R",333,"R",255,"R",3524973,"R",2039958,"R",1485015,"R",5995,"R",6126,"R",5824
101480,4,"R",90,"R",25,"R",65,"R",89,"R",24,"R",65,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"R",1,"Z",0,"R",813,"R",228,"R",585,"R",4238314,"R",1202711,"R",3035603,"R",5213,"R",5275,"R",5189
101480,7,"R",319,"R",170,"R",149,"R",292,"R",148,"R",144,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",27,"R",22,"R",5,"R",2952,"R",1596,"R",1356,"R",19845193,"R",11502657,"R",8342536,"R",6723,"R",7207,"R",6152
101499,6,"R",39,"R",19,"R",20,"R",36,"R",17,"R",19,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",3,"R",2,"R",1,"R",360,"R",177,"R",183,"R",2005137,"R",911802,"R",1093335,"R",5570,"R",5151,"R",5975
101499,7,"R",39,"R",19,"R",20,"R",36,"R",17,"R",19,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",3,"R",2,"R",1,"R",360,"R",177,"R",183,"R",2005137,"R",911802,"R",1093335,"R",5570,"R",5151,"R",5975
101505,6,"R",144,"R",54,"R",90,"R",129,"R",43,"R",86,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",15,"R",11,"R",4,"R",1341,"R",519,"R",822,"R",8245093,"R",3148181,"R",5096912,"R",6148,"R",6066,"R",6201
101505,7,"R",144,"R",54,"R",90,"R",129,"R",43,"R",86,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",15,"R",11,"R",4,"R",1341,"R",519,"R",822,"R",8245093,"R",3148181,"R",5096912,"R",6148,"R",6066,"R",6201
101514,6,"R",93,"R",44,"R",49,"R",93,"R",44,"R",49,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",837,"R",396,"R",441,"R",7541316,"R",3545653,"R",3995663,"R",9010,"R",8954,"R",9060
101514,7,"R",93,"R",44,"R",49,"R",93,"R",44,"R",49,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",837,"R",396,"R",441,"R",7541316,"R",3545653,"R",3995663,"R",9010,"R",8954,"R",9060
101541,1,"R",6,"R",4,"R",2,"Z",0,"Z",0,"Z",0,"R",6,"R",4,"R",2,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",60,"R",40,"R",20,"R",372582,"R",250769,"R",121813,"R",6210,"R",6269,"R",6091
101541,2,"R",6,"R",3,"R",3,"Z",0,"Z",0,"Z",0,"R",6,"R",3,"R",3,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",60,"R",30,"R",30,"R",337481,"R",182803,"R",154678,"R",5625,"R",6093,"R",5156
101541,3,"R",10,"R",7,"R",3,"Z",0,"Z",0,"Z",0,"R",10,"R",7,"R",3,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",100,"R",70,"R",30,"R",747979,"R",333179,"R",414800,"R",7480,"R",4760,"R",13827
101541,7,"R",22,"R",14,"R",8,"Z",0,"Z",0,"Z",0,"R",22,"R",14,"R",8,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",220,"R",140,"R",80,"R",1458042,"R",766751,"R",691291,"R",6627,"R",5477,"R",8641
101569,6,"R",87,"R",45,"R",42,"R",86,"R",44,"R",42,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"R",1,"Z",0,"R",786,"R",408,"R",378,"R",4693105,"R",2340166,"R",2352939,"R",5971,"R",5736,"R",6225
101569,7,"R",87,"R",45,"R",42,"R",86,"R",44,"R",42,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"R",1,"Z",0,"R",786,"R",408,"R",378,"R",4693105,"R",2340166,"R",2352939,"R",5971,"R",5736,"R",6225
101587,1,"R",17,"R",13,"R",4,"R",2,"R",2,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",15,"R",11,"R",4,"R",198,"R",150,"R",48,"R",1177799,"R",907513,"R",270286,"R",5948,"R",6050,"R",5631
101587,2,"R",26,"R",15,"R",11,"R",3,"R",1,"R",2,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",23,"R",14,"R",9,"R",303,"R",177,"R",126,"R",1629171,"R",940248,"R",688923,"R",5377,"R",5312,"R",5468
101587,3,"R",60,"R",24,"R",36,"R",13,"R",4,"R",9,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",47,"R",20,"R",27,"R",681,"R",276,"R",405,"R",2688255,"R",869443,"R",1818812,"R",3948,"R",3150,"R",4491
101587,4,"R",15,"R",7,"R",8,"R",2,"Z",0,"R",2,"Z",0,"Z",0,"Z",0,"R",4,"R",2,"R",2,"R",9,"R",5,"R",4,"R",170,"R",82,"R",88,"R",614162,"R",295636,"R",318526,"R",3613,"R",3605,"R",3620
101587,5,"R",4,"R",2,"R",2,"R",4,"R",2,"R",2,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",36,"R",18,"R",18,"R",126097,"R",66187,"R",59910,"R",3503,"R",3677,"R",3328
101587,7,"R",122,"R",61,"R",61,"R",24,"R",9,"R",15,"Z",0,"Z",0,"Z",0,"R",4,"R",2,"R",2,"R",94,"R",50,"R",44,"R",1388,"R",703,"R",685,"R",6235484,"R",3079027,"R",3156457,"R",4492,"R",4380,"R",4608
101602,6,"R",57,"R",18,"R",39,"R",56,"R",17,"R",39,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"R",1,"Z",0,"R",516,"R",165,"R",351,"R",2958003,"R",1002017,"R",1955986,"R",5733,"R",6073,"R",5573
101602,7,"R",57,"R",18,"R",39,"R",56,"R",17,"R",39,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"R",1,"Z",0,"R",516,"R",165,"R",351,"R",2958003,"R",1002017,"R",1955986,"R",5733,"R",6073,"R",5573
101648,4,"R",18,"R",11,"R",7,"R",1,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",17,"R",11,"R",6,"R",213,"R",132,"R",81,"R",957700,"R",580344,"R",377356,"R",4496,"R",4397,"R",4659
101648,7,"R",18,"R",11,"R",7,"R",1,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",17,"R",11,"R",6,"R",213,"R",132,"R",81,"R",957700,"R",580344,"R",377356,"R",4496,"R",4397,"R",4659
101675,1,"R",9,"R",7,"R",2,"R",5,"R",4,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",4,"R",3,"R",1,"R",93,"R",72,"R",21,"R",510515,"R",391266,"R",119249,"R",5489,"R",5434,"R",5679
101675,2,"R",10,"R",7,"R",3,"R",8,"R",6,"R",2,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",2,"R",1,"R",1,"R",96,"R",66,"R",30,"R",473763,"R",327404,"R",146359,"R",4935,"R",4961,"R",4879
101675,3,"R",24,"R",6,"R",18,"R",20,"R",5,"R",15,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",4,"R",1,"R",3,"R",228,"R",57,"R",171,"R",1028994,"R",278131,"R",750863,"R",4513,"R",4879,"R",4391
101675,4,"R",57,"R",21,"R",36,"R",54,"R",21,"R",33,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",3,"Z",0,"R",3,"R",522,"R",189,"R",333,"R",2112465,"R",761193,"R",1351272,"R",4047,"R",4027,"R",4058
101675,7,"R",100,"R",41,"R",59,"R",87,"R",36,"R",51,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",13,"R",5,"R",8,"R",939,"R",384,"R",555,"R",4125737,"R",1757994,"R",2367743,"R",4394,"R",4578,"R",4266
101693,1,"R",19,"R",11,"R",8,"R",12,"R",6,"R",6,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",7,"R",5,"R",2,"R",192,"R",114,"R",78,"R",1150947,"R",691722,"R",459225,"R",5995,"R",6068,"R",5888
101693,2,"R",19,"R",9,"R",10,"R",16,"R",8,"R",8,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",3,"R",1,"R",2,"R",180,"R",84,"R",96,"R",948151,"R",471364,"R",476787,"R",5268,"R",5611,"R",4967
101693,3,"R",36,"R",19,"R",17,"R",35,"R",19,"R",16,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"R",1,"R",327,"R",171,"R",156,"R",1686970,"R",970542,"R",716428,"R",5159,"R",5676,"R",4592
101693,4,"R",10,"R",1,"R",9,"R",10,"R",1,"R",9,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",90,"R",9,"R",81,"R",344976,"R",35000,"R",309976,"R",3833,"R",3889,"R",3827
101693,6,"R",2,"R",2,"Z",0,"R",1,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"R",1,"Z",0,"R",21,"R",21,"Z",0,"R",95244,"R",95244,"Z",0,"R",4535,"R",4535,"A",
101693,7,"R",86,"R",42,"R",44,"R",74,"R",35,"R",39,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",12,"R",7,"R",5,"R",810,"R",399,"R",411,"R",4226288,"R",2263872,"R",1962416,"R",5218,"R",5674,"R",4775
101709,1,"R",43,"R",26,"R",17,"R",43,"R",26,"R",17,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",387,"R",234,"R",153,"R",3211801,"R",2033218,"R",1178583,"R",8299,"R",8689,"R",7703
101709,2,"R",42,"R",21,"R",21,"R",42,"R",21,"R",21,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",378,"R",189,"R",189,"R",2509459,"R",1302915,"R",1206544,"R",6639,"R",6894,"R",6384
101709,3,"R",51,"R",20,"R",31,"R",51,"R",20,"R",31,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",459,"R",180,"R",279,"R",2674618,"R",1086915,"R",1587703,"R",5827,"R",6038,"R",5691
101709,4,"R",5,"Z",0,"R",5,"R",5,"Z",0,"R",5,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",45,"Z",0,"R",45,"R",215421,"Z",0,"R",215421,"R",4787,"A",,"R",4787
101709,7,"R",141,"R",67,"R",74,"R",141,"R",67,"R",74,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1269,"R",603,"R",666,"R",8611299,"R",4423048,"R",4188251,"R",6786,"R",7335,"R",6289
101736,6,"R",75,"R",39,"R",36,"R",74,"R",39,"R",35,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"R",1,"R",678,"R",351,"R",327,"R",4087677,"R",2191361,"R",1896316,"R",6029,"R",6243,"R",5799
101736,7,"R",75,"R",39,"R",36,"R",74,"R",39,"R",35,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"R",1,"R",678,"R",351,"R",327,"R",4087677,"R",2191361,"R",1896316,"R",6029,"R",6243,"R",5799
